spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
binance,gate,FUNUSDT,0.00137900,0.03078,2132.0522,1774036599568
binance,gate,FUNUSDT,0.00137900,0.03078,2132.0522,1774036599868
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036600169
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036600470
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036600770
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036601070
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036601370
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036601670
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036601970
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036602271
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036602573
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036602873
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036603173
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036603474
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036603774
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036604074
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036604374
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036604675
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036604975
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036605275
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036605576
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036605876
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036606176
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036606477
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036606778
binance,gate,FUNUSDT,0.00137900,0.03079,2132.7774,1774036607078
binance,gate,FUNUSDT,0.00137900,0.03078,2132.0522,1774036607378
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036607679
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036607979
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036608279
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036608580
binance,gate,FUNUSDT,0.00137900,0.03077,2131.327,1774036608881
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036609181
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036609482
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036609782
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036610082
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036610382
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036610683
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036610984
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036611284
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036611584
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036611884
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036612184
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036612485
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036612785
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036613085
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036613386
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036613686
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036613987
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036614287
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036614587
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036614887
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036615188
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036615488
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036615788
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036616088
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036616389
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036616690
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036616991
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036617291
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036617591
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036617891
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036618191
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036618492
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036618792
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036619092
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036619392
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036619692
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036619993
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036620293
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036620593
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036620893
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036621193
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036621494
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036621795
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036622095
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036622395
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036622695
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036622997
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036623297
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036623597
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036623897
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036624198
binance,gate,FUNUSDT,0.00137900,0.03076,2130.6019,1774036624498
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036624799
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036625099
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036625399
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036625699
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036626000
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036626300
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036626601
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036626901
binance,gate,FUNUSDT,0.00137900,0.03081,2134.2277,1774036627201
