spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,PTBUSDT,0.0015284,0.0015302,0.1178,1774077607819,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.001524,174500,0.0015239,139422,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.0015308,169622,0.0015311,209761,0.0015321,19710,0.0015322,114042,0.0015344,65630,0.0015345,352319,0.0015364,351227,0.0015302,65350,0.0015298,9900,0.0015292,17770,0.0015291,17770,0.0015290,3600,0.0015289,65660,0.0015285,218280,0.0015284,600140,0.0015280,3600,0.0015278,47460,0.0015315,37980,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015334,34380
gate,bybit,PTBUSDT,0.0015284,0.0015302,0.1178,1774077608125,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015241,73689,0.0015236,158196,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.0015311,209761,0.0015322,114042,0.0015344,65630,0.0015345,352319,0.0015364,351227,0.0015388,30487,0.0015401,22194,0.0015302,44880,0.0015295,65380,0.0015290,3600,0.0015289,65660,0.0015285,39140,0.0015280,3600,0.0015278,47460,0.0015277,179140,0.0015276,600140,0.0015275,3610,0.0015315,37980,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015334,34380
gate,bybit,PTBUSDT,0.0015284,0.0015305,0.1374,1774077608429,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015242,168831,0.0015241,73689,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.0015311,209761,0.0015321,19708,0.0015322,114042,0.0015344,65630,0.0015345,352319,0.0015364,351227,0.0015388,30487,0.0015305,44880,0.0015298,9900,0.0015296,100920,0.0015291,56480,0.0015290,21370,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015315,37980,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015334,34380
gate,bybit,PTBUSDT,0.0015284,0.0015303,0.1243,1774077608730,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015238,180252,0.0015237,88759,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,181015,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015303,9900,0.0015296,65380,0.0015295,60080,0.0015292,17770,0.0015291,56480,0.0015290,21370,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015315,37980,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015334,34380
gate,bybit,PTBUSDT,0.0015284,0.0015298,0.0916,1774077609030,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015238,180252,0.0015237,88759,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,181015,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015298,65370,0.0015297,42570,0.0015295,60080,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015315,37980,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015334,34380
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077609336,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,3600,0.0015292,65390,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015278,47460,0.0015314,16360,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,15620,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077609637,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,69980,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015278,47460,0.0015275,3610,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,15620,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077609937,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,46170,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015278,47460,0.0015275,3610,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,15620,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077610246,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,3600,0.0015294,10900,0.0015292,65390,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,15620,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077610547,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,46170,0.0015294,10900,0.0015292,65390,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077610847,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,36270,0.0015293,7240,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015278,47460,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077611147,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,46170,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015278,47460,0.0015275,3610,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015295,0.072,1774077611448,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015295,3600,0.0015293,7790,0.0015292,65390,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015280,603740,0.0015315,37980,0.0015319,10880,0.0015320,37980,0.0015324,10880,0.0015325,3590,0.0015326,34380,0.0015328,34380,0.0015329,10630,0.0015330,3590,0.0015332,10630
gate,bybit,PTBUSDT,0.0015284,0.0015296,0.0785,1774077611748,,,,0.00005,,1774080000000,,,,,,,0.0015261,76210,0.0015239,72207,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.0015211,20010,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.0015284,101053,0.0015294,16276,0.0015295,209761,0.001531,200723,0.0015311,209761,0.0015322,114042,0.0015331,65717,0.0015332,327385,0.0015345,352319,0.0015364,351227,0.0015296,44880,0.0015295,3600,0.0015293,7790,0.0015292,65390,0.0015291,56480,0.0015290,3600,0.0015289,65660,0.0015285,21370,0.0015284,17770,0.0015281,180220,0.0015315,3600,0.0015319,10880,0.0015320,3600,0.0015324,10880,0.0015325,3590,0.0015329,10630,0.0015330,3590,0.0015332,10630,0.0015335,3590,0.0015336,10880
gate,bybit,PTBUSDT,0.001529,0.0015313,0.1504,1774077612049,,,,0.00005,,1774080000000,,,,,,,0.0015265,75630,0.0015248,174685,0.0015247,75630,0.0015235,209761,0.0015232,62076,0.0015225,60000,0.001521,209761,0.001519,209761,0.0015177,1046,0.0015142,18816,0.001529,75630,0.0015309,16276,0.001531,209761,0.0015324,19721,0.0015325,178447,0.0015326,209761,0.001534,65785,0.0015341,113872,0.0015342,209761,0.0015345,352319,0.0015313,32640,0.0015306,80110,0.0015305,599920,0.0015302,35540,0.0015297,56480,0.0015296,35540,0.0015295,60080,0.0015291,56480,0.0015290,39140,0.0015289,65660,0.0015329,7000,0.0015330,3590,0.0015334,10880,0.0015335,3590,0.0015336,10880,0.0015337,34380,0.0015339,10630,0.0015340,3590,0.0015342,10630,0.0015343,34380
