spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
bybit,gate,ESUSDT,0.13966,0.13959,-0.0501,1774050383000
bybit,gate,ESUSDT,0.13966,0.13959,-0.0501,1774050386000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050389000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050392000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050395000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050407000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050410000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050413000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050416000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050419000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050422000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050425000
bybit,gate,ESUSDT,0.13966,0.13975,0.0644,1774050428000
bybit,gate,ESUSDT,0.13965,0.13882,-0.5943,1774050431000
bybit,gate,ESUSDT,0.13966,0.13955,-0.0788,1774050434000
bybit,gate,ESUSDT,0.13966,0.13956,-0.0716,1774050437000
bybit,gate,ESUSDT,0.13966,0.13947,-0.136,1774050443000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050446000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050449000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050452000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050461000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050462000
bybit,gate,ESUSDT,0.13966,0.13952,-0.1002,1774050467000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050470000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050473000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050476000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050479000
bybit,gate,ESUSDT,0.13966,0.13953,-0.0931,1774050482000
bybit,gate,ESUSDT,0.13966,0.13885,-0.58,1774050497000
bybit,gate,ESUSDT,0.13966,0.13908,-0.4153,1774050500000
bybit,gate,ESUSDT,0.13954,0.13983,0.2078,1774050508000
bybit,gate,ESUSDT,0.13954,0.13898,-0.4013,1774050512000
bybit,gate,ESUSDT,0.13954,0.13944,-0.0717,1774050515000
bybit,gate,ESUSDT,0.13954,0.13907,-0.3368,1774050521000
bybit,gate,ESUSDT,0.13954,0.13951,-0.0215,1774050533000
bybit,gate,ESUSDT,0.13954,0.13951,-0.0215,1774050536000
bybit,gate,ESUSDT,0.13954,0.13945,-0.0645,1774050548000
bybit,gate,ESUSDT,0.13954,0.13946,-0.0573,1774050551000
bybit,gate,ESUSDT,0.13954,0.13946,-0.0573,1774050554000
bybit,gate,ESUSDT,0.13954,0.13946,-0.0573,1774050560000
bybit,gate,ESUSDT,0.13954,0.13946,-0.0573,1774050563000
bybit,gate,ESUSDT,0.13954,0.13949,-0.0358,1774050566000
bybit,gate,ESUSDT,0.13954,0.13949,-0.0358,1774050568000
bybit,gate,ESUSDT,0.13954,0.1398,0.1863,1774050573000
bybit,gate,ESUSDT,0.13954,0.1398,0.1863,1774050575000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050578000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050584000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050587000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050590000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050593000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050596000
bybit,gate,ESUSDT,0.13954,0.1396,0.043,1774050598000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050605000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050608000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050611000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050614000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050617000
bybit,gate,ESUSDT,0.13954,0.13952,-0.0143,1774050620000
bybit,gate,ESUSDT,0.13954,0.13889,-0.4658,1774050623000
bybit,gate,ESUSDT,0.13954,0.13913,-0.2938,1774050626000
bybit,gate,ESUSDT,0.13954,0.13937,-0.1218,1774050629000
bybit,gate,ESUSDT,0.13954,0.13937,-0.1218,1774050632000
bybit,gate,ESUSDT,0.13954,0.13957,0.0215,1774050641000
bybit,gate,ESUSDT,0.13954,0.1398,0.1863,1774050648000
bybit,gate,ESUSDT,0.13952,0.13891,-0.4372,1774050679000
bybit,gate,ESUSDT,0.13951,0.13959,0.0573,1774050683000
bybit,gate,ESUSDT,0.13951,0.13951,0.0,1774050692000
bybit,gate,ESUSDT,0.13951,0.13951,0.0,1774050695000
bybit,gate,ESUSDT,0.13951,0.13951,0.0,1774050698000
bybit,gate,ESUSDT,0.13968,0.13893,-0.5369,1774050709000
bybit,gate,ESUSDT,0.13948,0.13934,-0.1004,1774050713000
bybit,gate,ESUSDT,0.13948,0.13935,-0.0932,1774050716000
bybit,gate,ESUSDT,0.13948,0.13935,-0.0932,1774050719000
bybit,gate,ESUSDT,0.13948,0.13935,-0.0932,1774050722000
bybit,gate,ESUSDT,0.13948,0.13935,-0.0932,1774050725000
bybit,gate,ESUSDT,0.13948,0.13937,-0.0789,1774050734000
bybit,gate,ESUSDT,0.13948,0.13947,-0.0072,1774050740000
bybit,gate,ESUSDT,0.13948,0.13938,-0.0717,1774050743000
bybit,gate,ESUSDT,0.13948,0.13953,0.0358,1774050746000
bybit,gate,ESUSDT,0.13948,0.1397,0.1577,1774050757000
bybit,gate,ESUSDT,0.13949,0.13891,-0.4158,1774050758000
bybit,gate,ESUSDT,0.13949,0.13967,0.129,1774050761000
bybit,gate,ESUSDT,0.13949,0.13953,0.0287,1774050779000
bybit,gate,ESUSDT,0.13949,0.13953,0.0287,1774050781000
bybit,gate,ESUSDT,0.13948,0.1395,0.0143,1774050785000
bybit,gate,ESUSDT,0.13948,0.1395,0.0143,1774050788000
bybit,gate,ESUSDT,0.13948,0.1395,0.0143,1774050803000
bybit,gate,ESUSDT,0.13948,0.1395,0.0143,1774050806000
bybit,gate,ESUSDT,0.13948,0.1395,0.0143,1774050809000
bybit,gate,ESUSDT,0.13948,0.13943,-0.0358,1774050818000
bybit,gate,ESUSDT,0.13948,0.13929,-0.1362,1774050821000
bybit,gate,ESUSDT,0.13948,0.13935,-0.0932,1774050824000
bybit,gate,ESUSDT,0.13948,0.13899,-0.3513,1774050830000
bybit,gate,ESUSDT,0.13948,0.1391,-0.2724,1774050833000
bybit,gate,ESUSDT,0.13948,0.13928,-0.1434,1774050836000
bybit,gate,ESUSDT,0.13948,0.13929,-0.1362,1774050839000
bybit,gate,ESUSDT,0.13948,0.13899,-0.3513,1774050842000
bybit,gate,ESUSDT,0.13948,0.13925,-0.1649,1774050845000
bybit,gate,ESUSDT,0.13948,0.13925,-0.1649,1774050846000
bybit,gate,ESUSDT,0.13961,0.13956,-0.0358,1774050847000
bybit,gate,ESUSDT,0.13967,0.13956,-0.0788,1774050849000
bybit,gate,ESUSDT,0.1397,0.13951,-0.136,1774050853000
bybit,gate,ESUSDT,0.1397,0.1397,0.0,1774050854000
bybit,gate,ESUSDT,0.1397,0.13947,-0.1646,1774050857000
bybit,gate,ESUSDT,0.1397,0.13947,-0.1646,1774050858000
bybit,gate,ESUSDT,0.1397,0.13964,-0.0429,1774050866000
bybit,gate,ESUSDT,0.1397,0.13967,-0.0215,1774050869000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053605000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053608000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053611000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053614000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053617000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053623000
bybit,gate,ESUSDT,0.13964,0.13967,0.0215,1774053629000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053632000
bybit,gate,ESUSDT,0.13964,0.13966,0.0143,1774053635000
bybit,gate,ESUSDT,0.13964,0.13967,0.0215,1774053644000
bybit,gate,ESUSDT,0.13964,0.13971,0.0501,1774053647000
bybit,gate,ESUSDT,0.13964,0.13971,0.0501,1774053653000
bybit,gate,ESUSDT,0.13964,0.13952,-0.0859,1774053656000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053662000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053668000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053671000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053677000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053680000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053683000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053686000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053692000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053695000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053698000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053701000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053704000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053707000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053716000
bybit,gate,ESUSDT,0.13964,0.13958,-0.043,1774053719000
