spot_source_id,fut_source_id,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10,fr_r,fr_ft
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127450085,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,930,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,4865,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127450385,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,930,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,4865,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127450685,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,930,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,4865,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127450987,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,930,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,2822,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127451300,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,930,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,2822,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127451604,0.005517,5766,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29638,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005940,2651,0.005951,2186,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127451909,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28441,0.00551,21600,0.005509,21600,0.005508,21600,0.005507,27050,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2186,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127452214,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28441,0.00551,21600,0.005509,21600,0.005508,21600,0.005507,27050,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2186,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127452519,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28441,0.00551,21600,0.005509,21600,0.005508,21600,0.005507,27050,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2186,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127452819,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28441,0.00551,21600,0.005509,21600,0.005508,21600,0.005507,27050,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2186,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127453121,0.005517,5650,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28441,0.00551,21600,0.005509,21600,0.005508,21600,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127453422,0.005517,5650,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005518,0.00595,7.8289,1774127453722,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,28582,0.00551,21600,0.005509,21600,0.005508,21600,0.005507,27050,0.005518,6740,0.005519,22694,0.00552,20373,0.005521,274877,0.005523,22012,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127454022,0.005518,7699,0.005517,8671,0.005516,12998,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005519,23973,0.00552,20373,0.005521,274877,0.005523,11600,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127454326,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127454627,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127454927,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127455230,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127455533,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127455836,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127456138,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127456439,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127456742,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127457045,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127457345,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,25192,0.005940,2651,0.005951,2153,0.005953,1530,0.005954,25192,0.005955,1530,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.00005,1774137600000
6,3,VANRYUSDT,0.005519,0.00595,7.8094,1774127457645,0.005517,8671,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.005509,21600,0.005508,21600,0.005519,29584,0.00552,20373,0.005521,274877,0.005523,21144,0.005524,17037,0.005525,15933,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,1289,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,7460,0.005943,21717,0.005942,7460,0.005941,26722,0.005951,2193,0.005954,25192,0.005956,2254,0.005957,6530,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127457945,0.005519,10412,0.005518,11956,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27324,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,267014,0.005523,11600,0.005524,11600,0.005525,11600,0.005526,6155,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005950,2613,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,32652,0.005943,21717,0.005942,7460,0.005941,25192,0.005954,48475,0.005955,5643,0.005956,930,0.005957,5000,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127458245,0.005518,9222,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,17782,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,22012,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005531,116457,0.005950,2613,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,32652,0.005943,21717,0.005942,7460,0.005941,25192,0.005954,48475,0.005955,5643,0.005956,930,0.005957,5000,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,24874,0.005963,312,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127458546,0.005518,9222,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,17782,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,22012,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005531,116457,0.005950,2613,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,32652,0.005943,21717,0.005942,7460,0.005941,25192,0.005954,48475,0.005955,5643,0.005956,930,0.005957,5000,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127458846,0.005518,9222,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,17782,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,22012,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005531,116457,0.005950,2613,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,32652,0.005943,21717,0.005942,7460,0.005941,25192,0.005954,48475,0.005955,5643,0.005956,930,0.005957,5000,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127459146,0.005518,9222,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,17782,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,22012,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005531,116457,0.005950,2613,0.005949,1530,0.005948,2460,0.005947,1516,0.005946,7446,0.005945,6516,0.005944,32652,0.005943,21717,0.005942,7460,0.005941,25192,0.005954,48475,0.005955,5643,0.005956,930,0.005957,5000,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.005951,7.808,1774127459446,0.005518,5978,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27049,0.005511,21600,0.00551,25438,0.005509,21600,0.005519,14637,0.00552,17782,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,11600,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005951,1550,0.005950,2839,0.005949,1550,0.005948,80755,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005955,24210,0.005956,930,0.005957,6550,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.005964,26122,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.005951,7.808,1774127459746,0.005518,11958,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,27049,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,24726,0.005521,267014,0.005523,11600,0.005524,22012,0.005525,17809,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.005531,116457,0.005951,1550,0.005950,2839,0.005949,1550,0.005948,80755,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005955,24210,0.005956,930,0.005957,6550,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.005964,26122,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.005951,7.808,1774127460047,0.005519,7480,0.005518,11958,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.00552,18544,0.005521,239190,0.005522,11600,0.005523,11600,0.005524,22012,0.005525,17809,0.005526,5658,0.005527,11600,0.005528,124518,0.005529,168038,0.005951,1550,0.005950,2839,0.005949,1550,0.005948,80755,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005955,24210,0.005956,930,0.005957,6550,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,19187,0.005964,26122,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.005951,7.808,1774127460358,0.005518,11958,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,17154,0.005521,239190,0.005522,11600,0.005523,21301,0.005524,22012,0.005525,17809,0.005526,5658,0.005527,11600,0.005528,124518,0.005529,168038,0.005951,1550,0.005950,2839,0.005949,1550,0.005948,100942,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005955,24210,0.005956,930,0.005957,6550,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,312,0.005964,44997,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.005951,7.808,1774127460658,0.005518,11958,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,29308,0.005521,239190,0.005522,11600,0.005523,11600,0.005524,22012,0.005525,17809,0.005526,5658,0.005527,11600,0.005528,124518,0.005529,168038,0.005951,1550,0.005950,2839,0.005949,1550,0.005948,100942,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005955,24210,0.005956,930,0.005957,6550,0.005958,26122,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.005963,312,0.005964,44997,0.00005,1774137600000
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127460959,0.005518,11958,0.005517,20271,0.005516,9754,0.005515,21963,0.005514,28218,0.005513,27367,0.005512,21600,0.005511,21600,0.00551,25438,0.005509,21600,0.00552,29308,0.005521,239190,0.005522,11600,0.005523,11600,0.005524,22012,0.005525,17809,0.005526,5658,0.005527,11600,0.005528,124518,0.005529,168038,0.005950,780,0.005949,1550,0.005948,100942,0.005947,260778,0.005946,930,0.005944,26122,0.005943,20187,0.005942,930,0.005941,25192,0.005940,1121,0.005953,1544,0.005954,1544,0.005955,10802,0.005956,2474,0.005957,6550,0.005958,27666,0.005959,22330,0.005960,5930,0.005961,45379,0.005962,5999,0.00005,1774137600000
