spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044602000
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044603073
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044603386
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044603693
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044604015
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044604325
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044604634
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044604939
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044605253
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044605559
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044605859
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044606159
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044606459
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044606759
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044607060
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044607360
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044607660
gate,bybit,VANRYUSDT,0.005743,0.006144,6.9824,1774044607960
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044608261
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044608568
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044608868
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044609170
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044609474
gate,bybit,VANRYUSDT,0.005743,0.006144,6.9824,1774044609778
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044610078
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044610378
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044610679
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044610979
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044611279
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044611579
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044611880
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044612180
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044612480
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044612780
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044613080
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044613380
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044613680
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044613981
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044614282
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044614582
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044614882
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044615182
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044615482
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044615782
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044616082
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044616382
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044616682
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044616983
gate,bybit,VANRYUSDT,0.005741,0.006144,7.0197,1774044617294
gate,bybit,VANRYUSDT,0.005743,0.006144,6.9824,1774044617609
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044617923
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044618235
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044618550
gate,bybit,VANRYUSDT,0.005742,0.006144,7.001,1774044618858
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044619164
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044619467
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044619768
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044620069
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044620369
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044620669
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044620969
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044621270
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044621570
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044621870
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044622171
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044622480
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044622787
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044623087
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044623387
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044623688
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044623988
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044624288
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044624588
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044624889
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044625190
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044625490
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044625790
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044626090
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044626391
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044626691
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044626991
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044627291
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044627591
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044627892
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044628192
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044628492
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044628792
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044629093
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044629393
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044629694
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044629994
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044630295
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044630600
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044630906
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044631206
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044631510
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044631810
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044632111
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044632414
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044632715
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044633016
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044633322
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044633624
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044633927
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044634229
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044634534
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044634843
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044635153
gate,bybit,VANRYUSDT,0.005743,0.006145,6.9998,1774044635468
