spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
bitget,binance,CETUSUSDT,0.02013,0.0203500,1.0929,1774137154395
bitget,okx,MUBARAKUSDT,0.01259,0.01272,1.0326,1774137154395
bybit,bitget,ASTERUSDT,0.6665,0.6748,1.2453,1774137154395
gate,binance,AIOTUSDT,0.01374,0.0139200,1.31,1774137154395
gate,binance,ASTERUSDT,0.6593,0.6660000,1.0162,1774137154395
gate,binance,CETUSUSDT,0.020146,0.0203500,1.0126,1774137154395
gate,binance,VANRYUSDT,0.005317,0.0057480,8.1061,1774137154395
gate,bitget,ASTERUSDT,0.6593,0.6748,2.351,1774137154395
gate,bitget,VANRYUSDT,0.005317,0.005776,8.6327,1774137154395
gate,bybit,ASTERUSDT,0.6593,0.6747,2.3358,1774137154395
gate,bybit,VANRYUSDT,0.005317,0.005773,8.5763,1774137154395
okx,bitget,ASTERUSDT,0.6645,0.6748,1.55,1774137154395
okx,bybit,ASTERUSDT,0.6645,0.6747,1.535,1774137154395
bitget,bybit,JELLYJELLYUSDT,0.05292,0.05345,1.0015,1774137154695
bitget,bybit,MUBARAKUSDT,0.01256,0.0127,1.1146,1774137154996
binance,bitget,APEUSDT,0.09010000,0.0911,1.1099,1774137155297
bitget,binance,NOTUSDT,0.000394,0.0003981,1.0406,1774137155297
bitget,okx,SATSUSDT,0.00000001068,0.00000001081,1.2172,1774137155297
bybit,okx,ASTERUSDT,0.6595,0.6684,1.3495,1774137155297
binance,bitget,ORDIUSDT,2.34100000,2.366,1.0679,1774137155598
bitget,bybit,ASTERUSDT,0.6679,0.6748,1.0331,1774137155598
bybit,binance,ASTERUSDT,0.6579,0.6660000,1.2312,1774137155598
bybit,bitget,APEUSDT,0.0902,0.0912,1.1086,1774137155598
bybit,gate,ASTERUSDT,0.6579,0.6657,1.1856,1774137155598
binance,bitget,1000SATSUSDT,0.00001074,0.00001085,1.0242,1774137155898
binance,bitget,ASTERUSDT,0.66900000,0.6758,1.0164,1774137156199
binance,bybit,APEUSDT,0.09010000,0.09111,1.121,1774137156199
binance,okx,MUBARAKUSDT,0.01259000,0.01272,1.0326,1774137156199
binance,okx,ORDIUSDT,2.34000000,2.364,1.0256,1774137156199
binance,bitget,BOMEUSDT,0.00040200,0.0004064,1.0945,1774137156500
binance,bybit,FLOWUSDT,0.02934000,0.0297,1.227,1774137156500
binance,gate,ORDIUSDT,2.33900000,2.364,1.0688,1774137156500
binance,bitget,MUBARAKUSDT,0.01258000,0.01271,1.0334,1774137156800
binance,bybit,BOMEUSDT,0.00040200,0.0004061,1.0199,1774137156800
binance,bybit,MUBARAKUSDT,0.01258000,0.01272,1.1129,1774137156800
bitget,binance,ASTERUSDT,0.6592,0.6660000,1.0316,1774137156800
bitget,gate,AIAUSDT,0.089006,0.08998,1.0943,1774137156800
bitget,gate,ASTERUSDT,0.6592,0.6678,1.3046,1774137156800
bitget,okx,ASTERUSDT,0.6592,0.6677,1.2894,1774137156800
bitget,binance,AIAUSDT,0.089004,0.0906700,1.8718,1774137157100
bitget,bybit,NILUSDT,0.0456,0.04606,1.0088,1774137157100
binance,bitget,ROSEUSDT,0.01143000,0.01155,1.0499,1774137157401
binance,bybit,ASTERUSDT,0.66800000,0.6758,1.1677,1774137157702
binance,gate,FIOUSDT,0.00627000,0.00635,1.2759,1774137157702
gate,bybit,PTBUSDT,0.0015715,0.0015873,1.0054,1774137157702
gate,bitget,MYXUSDT,0.3281,0.3316,1.0667,1774137158605
gate,bybit,MYXUSDT,0.3281,0.3317,1.0972,1774137158605
binance,gate,ASTERUSDT,0.65900000,0.6665,1.1381,1774137159807
binance,okx,ASTERUSDT,0.65900000,0.6663,1.1077,1774137159807
okx,bitget,APEUSDT,0.09033,0.0913,1.0738,1774137159807
binance,gate,DEGOUSDT,0.38900000,0.3933,1.1054,1774137160108
bitget,bybit,MYXUSDT,0.328,0.3316,1.0976,1774137160108
binance,bybit,NILUSDT,0.04560000,0.04606,1.0088,1774137160709
gate,binance,LISTAUSDT,0.08346,0.0843000,1.0065,1774137160709
gate,bybit,JELLYJELLYUSDT,0.05297,0.0535,1.0006,1774137160709
okx,bybit,APEUSDT,0.09023,0.0912,1.075,1774137161611
gate,bybit,ROAMUSDT,0.04396,0.04462,1.5014,1774137164617
binance,bybit,KATUSDT,0.00988000,0.00998,1.0121,1774137178746
binance,gate,KATUSDT,0.00988000,0.00998,1.0121,1774137180851
binance,okx,KATUSDT,0.00988000,0.00998,1.0121,1774137180851
binance,gate,TURBOUSDT,0.00108900,0.0011001,1.0193,1774137181452
binance,bybit,CHRUSDT,0.01440000,0.01458,1.25,1774137181753
binance,bitget,KATUSDT,0.00989000,0.00999,1.0111,1774137182054
binance,bitget,DOGEUSDT,0.09117000,0.0921,1.0201,1774137188067
binance,bitget,CETUSUSDT,0.02023000,0.02044,1.0381,1774137188668
binance,bybit,DOGEUSDT,0.09117000,0.0921,1.0201,1774137190171
binance,gate,HOOKUSDT,0.01510000,0.01527,1.1258,1774137190472
binance,gate,MUBARAKUSDT,0.01274000,0.01287,1.0204,1774137191074
binance,gate,DOGEUSDT,0.09117000,0.09209,1.0091,1774137192577
binance,okx,DOGEUSDT,0.09117000,0.09212,1.042,1774137193178
binance,bybit,HOOKUSDT,0.01510000,0.01528,1.1921,1774137193780
binance,okx,PENGUUSDT,0.00681000,0.006879,1.0132,1774137193780
