spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095660000,,,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,492950.00000000,0.00145300,1202626.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,595733.00000000,0.00144700,62584.00000000,0.00145800,18843.00000000,0.00145900,73262.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095660958,,,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,492950.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,168767.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095661259,,,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,492950.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,168767.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095661561,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,697501.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095661861,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,697501.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095662161,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,697501.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095662461,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,697501.00000000,0.00145300,992832.00000000,0.00145200,8521.00000000,0.00145100,970052.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,1667738.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095662761,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095663061,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,768031.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095663361,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095663662,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095663962,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095664264,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,0.03218,13,0.03217,29,0.03215,15,0.03214,130,0.03212,15,0.03211,89,0.03209,14,0.03208,90,0.03202,25,0.03201,75,0.03221,1,0.03223,14,0.03226,70,0.03227,14,0.03228,89,0.03229,14,0.0323,1,0.03231,75,0.03232,14,0.03234,89
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095664565,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,0.03218,13,0.03217,29,0.03215,15,0.03214,130,0.03212,15,0.03211,89,0.03209,14,0.03208,90,0.03202,25,0.03201,75,0.03221,1,0.03223,14,0.03226,70,0.03227,14,0.03228,89,0.03229,14,0.0323,1,0.03231,75,0.03232,14,0.03234,89
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095664866,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,0.03218,13,0.03217,29,0.03215,15,0.03214,130,0.03212,15,0.03211,89,0.03209,14,0.03208,90,0.03202,25,0.03201,75,0.03221,1,0.03223,14,0.03226,70,0.03227,14,0.03228,89,0.03229,14,0.0323,1,0.03231,75,0.03232,14,0.03234,89
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095665168,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,0.03218,13,0.03217,29,0.03215,15,0.03214,130,0.03212,15,0.03211,89,0.03209,14,0.03208,90,0.03202,25,0.03201,75,0.03221,1,0.03223,14,0.03226,70,0.03227,14,0.03228,89,0.03229,14,0.0323,1,0.03231,75,0.03232,14,0.03234,89
binance,gate,FUNUSDT,0.00145800,0.03218,2107.1331,1774095665468,0.00005,0.00005,,0.00145600,287658.00000000,0.00145500,7116433.00000000,0.00145400,1153276.00000000,0.00145300,1461822.00000000,0.00145200,8521.00000000,0.00145100,515995.00000000,0.00145000,73333.00000000,0.00144900,609691.00000000,0.00144800,598834.00000000,0.00144700,62584.00000000,0.00145800,10996.00000000,0.00145900,73746.00000000,0.00146000,1056943.00000000,0.00146100,547056.00000000,0.00146200,712940.00000000,0.00146300,72292.00000000,0.00146400,617389.00000000,0.00146500,72979.00000000,0.00146600,280179.00000000,0.00146700,254586.00000000,0.03218,13,0.03217,29,0.03215,15,0.03214,130,0.03212,15,0.03211,89,0.03209,14,0.03208,90,0.03202,25,0.03201,75,0.03221,1,0.03223,14,0.03226,70,0.03227,14,0.03228,89,0.03229,14,0.0323,1,0.03231,75,0.03232,14,0.03234,89
