spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095661259,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,20968,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095661561,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,20968,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095661861,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,20968,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095662161,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,20968,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095662461,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,20968,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095662761,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,18954,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095663061,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,18954,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095663361,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,18954,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095663662,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,18954,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
gate,bybit,VANRYUSDT,0.005629,0.006067,7.7811,1774095663962,-0.00043727,,1774108800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006067,12009,0.006066,3194,0.006065,20522,0.006064,18954,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,35555,0.006058,68126,0.006068,16245,0.006069,1648,0.006070,17424,0.006071,18004,0.006072,18591,0.006073,18433,0.006074,73046,0.006075,30601,0.006076,22889,0.006077,48560
