spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005682,0.006113,7.5854,1774059787000,,,,0.00003142,,1774065600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006113,10470,0.006112,1637,0.006111,5744,0.006110,18557,0.006109,48704,0.006108,32137,0.006107,30510,0.006106,27472,0.006105,37899,0.006104,25693,0.006114,50635,0.006115,1637,0.006116,16596,0.006117,25493,0.006118,25509,0.006119,29491,0.006120,52419,0.006121,24411,0.006122,16951,0.006123,24482
gate,bybit,VANRYUSDT,0.005682,0.006113,7.5854,1774059791000,,,,0.00003793,,1774065600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006113,49955,0.006112,1637,0.006111,5744,0.006110,18557,0.006109,57134,0.006108,32137,0.006107,30510,0.006106,27472,0.006105,37899,0.006104,25693,0.006114,50635,0.006115,1637,0.006116,16596,0.006117,25493,0.006118,25509,0.006119,29491,0.006120,52419,0.006121,24411,0.006122,16951,0.006123,24482
gate,bybit,VANRYUSDT,0.005681,0.006113,7.6043,1774059795000,,,,0.00003793,,1774065600000,,,,,,,0.005678,16192,0.005677,13130,0.005676,14563,0.005675,45450,0.005674,52039,0.005673,47007,0.005672,31600,0.005671,11600,0.00567,48672,0.00566,11600,0.005681,38301,0.005682,54932,0.005683,48503,0.005684,351225,0.005685,126074,0.005686,351758,0.005687,16645,0.005688,10817,0.005697,11600,0.005698,580,0.006113,53481,0.006112,1637,0.006111,5744,0.006110,18557,0.006109,57134,0.006108,32137,0.006107,30510,0.006106,27472,0.006105,37899,0.006104,25693,0.006114,50696,0.006115,1637,0.006116,16596,0.006117,25493,0.006118,25509,0.006119,29491,0.006120,52419,0.006121,24411,0.006122,16951,0.006123,24482
gate,bybit,VANRYUSDT,0.005681,0.006112,7.5867,1774059798000,,,,0.00003793,,1774065600000,,,,,,,0.005679,24667,0.005678,16192,0.005677,13130,0.005676,14563,0.005675,25450,0.005674,52039,0.005673,48112,0.005672,31600,0.005671,31600,0.00567,48672,0.005681,34612,0.005682,54932,0.005683,48503,0.005684,351225,0.005685,126074,0.005686,263228,0.005687,16645,0.005688,10817,0.005697,11600,0.005698,580,0.006112,3015,0.006111,1638,0.006110,6654,0.006109,42883,0.006108,32137,0.006107,30510,0.006106,27472,0.006105,37899,0.006104,25693,0.006103,23025,0.006113,35364,0.006114,52491,0.006115,5743,0.006116,26579,0.006117,21815,0.006118,25509,0.006119,12651,0.006120,52419,0.006121,24411,0.006122,16951
gate,bybit,VANRYUSDT,0.005679,0.006112,7.6246,1774059800000,,,,0.00003793,,1774065600000,,,,,,,0.005679,24667,0.005678,16192,0.005677,13130,0.005676,14563,0.005675,25450,0.005674,52039,0.005673,31600,0.005672,31600,0.005671,31600,0.00567,48672,0.005681,20000,0.005682,54932,0.005683,48503,0.005684,351225,0.005685,126074,0.005686,110351,0.005687,16645,0.005688,10817,0.005697,11600,0.005698,580,0.006112,3956,0.006111,1638,0.006110,6654,0.006109,42883,0.006108,32137,0.006107,30510,0.006106,27472,0.006105,37899,0.006104,25693,0.006103,23025,0.006113,35365,0.006114,52491,0.006115,5743,0.006116,26579,0.006117,21815,0.006118,25509,0.006119,12651,0.006120,52419,0.006121,24411,0.006122,16951
gate,bybit,VANRYUSDT,0.005678,0.00611,7.6083,1774059814000,,,,0.00003793,,1774065600000,,,,,,,0.005675,24571,0.005674,20439,0.005673,24619,0.005672,13991,0.005671,36171,0.00567,11600,0.005661,20000,0.00566,11600,0.005659,44688,0.005656,11600,0.005678,56171,0.005679,54004,0.00568,189139,0.005681,56171,0.005682,54932,0.005683,56171,0.005684,172496,0.005685,31600,0.005686,48001,0.005687,16645,0.006110,2548,0.006109,18460,0.006108,6654,0.006107,16561,0.006106,17472,0.006105,27899,0.006104,35693,0.006103,23025,0.006102,17481,0.006101,36121,0.006111,22454,0.006112,52326,0.006113,18544,0.006114,14777,0.006115,15713,0.006116,42197,0.006117,21815,0.006118,25509,0.006119,52183,0.006120,52419
gate,bybit,VANRYUSDT,0.005677,0.00611,7.6273,1774059833000,,,,0.00003793,,1774065600000,,,,0.000541,0.000541,,0.005675,24571,0.005674,20439,0.005673,24619,0.005672,13991,0.005671,26248,0.00567,27128,0.005669,16207,0.005663,11600,0.005662,11600,0.005661,11600,0.005677,40397,0.005678,48549,0.005679,217286,0.00568,174853,0.005681,31600,0.005682,56050,0.005683,49090,0.005684,40655,0.005685,31600,0.005686,48001,0.006110,8552,0.006109,18460,0.006108,6654,0.006107,21982,0.006106,17472,0.006105,27899,0.006104,35693,0.006103,23025,0.006102,17481,0.006101,36121,0.006111,17097,0.006112,52900,0.006113,18467,0.006114,20639,0.006115,31774,0.006116,27238,0.006117,21815,0.006118,25509,0.006119,52183,0.006120,52419
gate,bybit,VANRYUSDT,0.005677,0.00611,7.6273,1774059845929,,,,0.00003793,,1774065600000,,,,0.000555,0.000555,,0.005675,24571,0.005674,20439,0.005673,24619,0.005672,13991,0.005671,26248,0.00567,27128,0.005669,15770,0.00566,11600,0.005659,44688,0.005656,11600,0.005677,40397,0.005678,48549,0.005679,217286,0.00568,174853,0.005681,31600,0.005682,51779,0.005683,31600,0.005684,40655,0.005685,31600,0.005686,48001,0.006110,2318,0.006109,1638,0.006108,6654,0.006107,21982,0.006106,17472,0.006105,27899,0.006104,35693,0.006103,33025,0.006102,17481,0.006101,36121,0.006111,69506,0.006112,2900,0.006113,18467,0.006114,20639,0.006115,31774,0.006116,27238,0.006117,21815,0.006118,25509,0.006119,52183,0.006120,52419
gate,bybit,VANRYUSDT,0.005677,0.00611,7.6273,1774059846229,,,,0.00003793,,1774065600000,,,,0.000555,0.000555,,0.005675,24571,0.005674,20439,0.005673,24619,0.005672,13991,0.005671,26248,0.00567,27128,0.005669,15770,0.00566,11600,0.005659,44688,0.005656,11600,0.005677,40397,0.005678,48549,0.005679,217286,0.00568,174853,0.005681,31600,0.005682,51779,0.005683,31600,0.005684,40655,0.005685,31600,0.005686,48001,0.006110,2318,0.006109,1638,0.006108,6654,0.006107,21982,0.006106,17472,0.006105,27899,0.006104,35693,0.006103,33025,0.006102,17481,0.006101,36121,0.006111,69506,0.006112,2900,0.006113,18467,0.006114,20639,0.006115,31774,0.006116,27238,0.006117,21815,0.006118,25509,0.006119,52183,0.006120,52419
gate,bybit,VANRYUSDT,0.005677,0.00611,7.6273,1774059846529,,,,0.00003793,,1774065600000,,,,0.000555,0.000555,,0.005675,24571,0.005674,20439,0.005673,24619,0.005672,13991,0.005671,26248,0.00567,27128,0.005669,15770,0.00566,11600,0.005659,44688,0.005656,11600,0.005677,40397,0.005678,48549,0.005679,217286,0.00568,174853,0.005681,31600,0.005682,51779,0.005683,31600,0.005684,40655,0.005685,31600,0.005686,48001,0.006110,2318,0.006109,1638,0.006108,6654,0.006107,21982,0.006106,17472,0.006105,27899,0.006104,35693,0.006103,33025,0.006102,17481,0.006101,36121,0.006111,69506,0.006112,2900,0.006113,18467,0.006114,20639,0.006115,31774,0.006116,27238,0.006117,21815,0.006118,25509,0.006119,52183,0.006120,52419
