spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005748,0.006152,7.0285,1774049176000,0.005744,28833,0.005743,49538,0.005742,11600,0.005741,67638,0.005739,11600,0.005738,43797,0.005736,88439,0.005735,62128,0.005734,31600,0.005733,11600,0.005748,70594,0.005749,222327,0.00575,97591,0.005751,11600,0.005753,72508,0.005755,68461,0.005757,68480,0.005759,29279,0.00577,11600,0.005773,14900,0.006152,22120,0.006151,4592,0.006150,16085,0.006149,24043,0.006148,13623,0.006147,33679,0.006146,28467,0.006145,75752,0.006144,18490,0.006143,26976,0.006153,47519,0.006154,2526,0.006155,10348,0.006156,15355,0.006157,17610,0.006158,43021,0.006159,21750,0.006160,44501,0.006161,21750,0.006162,56322
gate,bybit,VANRYUSDT,0.005746,0.006152,7.0658,1774049177000,0.005743,49538,0.005742,11600,0.005741,67638,0.005739,56913,0.005738,43797,0.005736,88439,0.005735,62128,0.005734,31600,0.005733,11600,0.005732,50596,0.005746,28292,0.005747,14210,0.005748,70594,0.005749,219718,0.00575,97591,0.005751,11600,0.005753,72508,0.005755,68461,0.005757,39539,0.005759,29279,0.006152,11920,0.006151,4592,0.006150,12291,0.006149,22104,0.006148,9284,0.006147,25779,0.006146,18467,0.006145,75752,0.006144,18490,0.006143,26976,0.006153,26428,0.006154,2526,0.006155,10348,0.006156,15355,0.006157,17610,0.006158,43021,0.006159,21750,0.006160,44501,0.006161,31750,0.006162,56322
gate,bybit,VANRYUSDT,0.005747,0.006152,7.0472,1774049186000,0.005742,72902,0.005741,67638,0.005739,56913,0.005738,43797,0.005736,88439,0.005735,62128,0.005734,31600,0.005733,11600,0.005732,20000,0.005731,11600,0.005746,28292,0.005747,161806,0.005748,11600,0.005749,239718,0.00575,97591,0.005751,11600,0.005753,11600,0.005755,68461,0.005757,39539,0.005759,29279,0.006152,8180,0.006151,3657,0.006150,12291,0.006149,22104,0.006148,9284,0.006147,21673,0.006146,21517,0.006145,75752,0.006144,18490,0.006143,16976,0.006153,26207,0.006154,2526,0.006155,10348,0.006156,15355,0.006157,27610,0.006158,76694,0.006159,31750,0.006160,44501,0.006161,31750,0.006162,56322
gate,bybit,VANRYUSDT,0.005747,0.006152,7.0472,1774049189000,0.005743,46647,0.005742,45314,0.005741,11600,0.005739,68763,0.005738,43797,0.005736,88439,0.005735,31600,0.005734,73437,0.005733,11600,0.005732,20000,0.005746,41131,0.005747,161806,0.005748,11600,0.005749,239718,0.00575,97591,0.005751,11600,0.005753,11600,0.005755,68461,0.005757,68756,0.005759,29279,0.006152,23725,0.006151,3657,0.006150,12291,0.006149,22104,0.006148,12139,0.006147,21673,0.006146,18467,0.006145,75752,0.006144,18490,0.006143,16976,0.006153,26207,0.006154,2526,0.006155,10348,0.006156,15355,0.006157,27610,0.006158,76694,0.006159,31750,0.006160,44501,0.006161,31750,0.006162,56322
gate,bybit,VANRYUSDT,0.005746,0.006152,7.0658,1774049194000,0.005741,11600,0.005739,68763,0.005738,43797,0.005736,68439,0.005735,11600,0.005734,53437,0.005733,11600,0.005732,52730,0.005731,11600,0.005729,31846,0.005746,52583,0.005747,161806,0.005748,88941,0.005749,239718,0.00575,97591,0.005751,11600,0.005753,59827,0.005755,41063,0.005757,39539,0.005759,29279,0.006152,14057,0.006151,3657,0.006150,12291,0.006149,22104,0.006148,9284,0.006147,21673,0.006146,18467,0.006145,75752,0.006144,18490,0.006143,16976,0.006153,25039,0.006154,2526,0.006155,12285,0.006156,13417,0.006157,27610,0.006158,76694,0.006159,31750,0.006160,44501,0.006161,31750,0.006162,56322
gate,bybit,VANRYUSDT,0.005742,0.006145,7.0185,1774049196000,0.005738,34576,0.005736,73082,0.005735,11600,0.005734,53437,0.005733,11600,0.005732,52730,0.005731,11600,0.005729,73082,0.005727,41460,0.005722,20000,0.005742,70307,0.005743,11600,0.005745,93082,0.005746,72583,0.005747,181806,0.005748,68721,0.005749,239718,0.00575,97591,0.005751,11600,0.005753,11600,0.006145,27394,0.006144,5336,0.006143,10565,0.006142,25182,0.006141,22225,0.006140,51743,0.006139,22236,0.006138,23758,0.006137,61597,0.006136,32356,0.006146,20276,0.006147,1626,0.006148,16362,0.006149,12494,0.006150,17500,0.006151,25799,0.006152,62198,0.006153,16737,0.006154,59546,0.006155,8409
gate,bybit,VANRYUSDT,0.005742,0.006145,7.0185,1774049197000,0.005738,34576,0.005736,73082,0.005735,11600,0.005734,53437,0.005733,11600,0.005732,52730,0.005731,11600,0.005729,73082,0.005727,41460,0.005722,20000,0.005742,70307,0.005743,14211,0.005744,83591,0.005745,93082,0.005746,31600,0.005747,181806,0.005748,31600,0.005749,237109,0.00575,97591,0.005753,40027,0.006145,27394,0.006144,5336,0.006143,10565,0.006142,25182,0.006141,22225,0.006140,51743,0.006139,22236,0.006138,23758,0.006137,61597,0.006136,32356,0.006146,20276,0.006147,1626,0.006148,16362,0.006149,12494,0.006150,17500,0.006151,25799,0.006152,62198,0.006153,16737,0.006154,59546,0.006155,8409
gate,bybit,VANRYUSDT,0.005742,0.006148,7.0707,1774049213000,0.005741,28867,0.005739,46240,0.005737,68030,0.005736,73082,0.005735,11600,0.005734,53437,0.005733,11600,0.005732,52730,0.005731,11600,0.005729,11600,0.005743,150310,0.005744,11600,0.005745,11600,0.005746,11600,0.005747,14210,0.005748,31600,0.005749,31600,0.00575,11600,0.005753,67954,0.005755,31055,0.006151,21129,0.006149,4106,0.006148,10536,0.006146,34433,0.006145,10012,0.006144,15596,0.006143,18777,0.006142,58855,0.006141,18119,0.006140,51743,0.006152,2526,0.006153,9662,0.006154,9288,0.006155,19555,0.006156,22616,0.006157,8411,0.006158,76694,0.006159,25856,0.006160,52713,0.006161,29962
gate,bybit,VANRYUSDT,0.005746,0.00615,7.031,1774049214000,0.005742,27596,0.005741,28867,0.00574,11600,0.005739,46240,0.005737,68030,0.005736,93082,0.005735,11600,0.005734,53437,0.005733,11600,0.005732,31600,0.005746,45303,0.005747,68172,0.005748,11600,0.005749,87503,0.00575,11600,0.005753,67954,0.005755,42655,0.00577,11600,0.005773,14900,0.005779,20000,0.006150,25172,0.006149,1628,0.006148,17099,0.006147,17628,0.006146,23407,0.006145,27639,0.006144,26739,0.006143,30721,0.006142,52574,0.006141,18119,0.006151,15146,0.006152,19226,0.006153,1626,0.006154,17285,0.006155,17608,0.006156,22616,0.006157,17610,0.006158,76694,0.006159,25856,0.006160,52713
gate,bybit,VANRYUSDT,0.005746,0.006151,7.0484,1774049215000,0.005742,56140,0.005741,28867,0.00574,11600,0.005739,46240,0.005737,68030,0.005736,93082,0.005735,11600,0.005734,73437,0.005733,31600,0.005732,31600,0.005746,11600,0.005747,14210,0.005748,67132,0.005749,67503,0.00575,11600,0.005753,67954,0.005755,42655,0.005757,48137,0.00577,11600,0.005771,31600,0.006151,8180,0.006150,1628,0.006149,5734,0.006148,17099,0.006147,17628,0.006146,57080,0.006145,61350,0.006144,26739,0.006143,30721,0.006142,52574,0.006152,18403,0.006153,1626,0.006154,17285,0.006155,17608,0.006156,22616,0.006157,17610,0.006158,76694,0.006159,21750,0.006160,44501,0.006161,29962
