spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00139300,0.03077,2108.9017,1774049197000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03077,195,0.03074,65,0.03073,195,0.03071,19,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03048,183,0.03042,183,0.03086,241,0.03089,183,0.03092,183,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57
binance,gate,FUNUSDT,0.00139500,0.03077,2105.7348,1774049311000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03078,5,0.03077,195,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03048,183,0.03042,183,0.03036,183,0.03086,183,0.03089,183,0.03092,183,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57
binance,gate,FUNUSDT,0.00139300,0.03079,2110.3374,1774049412000,0.00139300,300055.00000000,0.00139200,579125.00000000,0.00139100,44138.00000000,0.00139000,588745.00000000,0.00138900,39609.00000000,0.00138800,581823.00000000,0.00138700,40720.00000000,0.00138600,811216.00000000,0.00138500,61420.00000000,0.00138400,583124.00000000,0.00139600,538986.00000000,0.00139700,44138.00000000,0.00139800,583124.00000000,0.00139900,1529961.00000000,0.00140000,2173540.00000000,0.00140100,1040046.00000000,0.00140200,8521.00000000,0.00140300,929150.00000000,0.00140400,7301.00000000,0.00140500,538986.00000000,0.03083,195,0.03081,3,0.0308,245,0.03078,65,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03091,58,0.03092,183,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183
binance,gate,FUNUSDT,0.00139600,0.03083,2108.4527,1774049413000,0.00139300,300055.00000000,0.00139200,579125.00000000,0.00139100,44138.00000000,0.00139000,588745.00000000,0.00138900,39609.00000000,0.00138800,581823.00000000,0.00138700,40720.00000000,0.00138600,1760754.00000000,0.00138500,260550.00000000,0.00138400,583124.00000000,0.00139600,1475104.00000000,0.00139700,44138.00000000,0.00139800,583124.00000000,0.00139900,815165.00000000,0.00140000,2173540.00000000,0.00140100,1040046.00000000,0.00140200,8521.00000000,0.00140300,929150.00000000,0.00140400,207804.00000000,0.00140500,739489.00000000,0.03084,2,0.03083,197,0.0308,260,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03092,195,0.03093,58,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183
binance,gate,FUNUSDT,0.00139600,0.03084,2109.1691,1774049414000,0.00139300,127186.00000000,0.00139200,194591.00000000,0.00139100,724147.00000000,0.00139000,692534.00000000,0.00138900,512897.00000000,0.00138800,41478.00000000,0.00138700,514008.00000000,0.00138600,1219434.00000000,0.00138500,733838.00000000,0.00138400,784415.00000000,0.00139600,1466177.00000000,0.00139700,44138.00000000,0.00139800,517426.00000000,0.00139900,1305810.00000000,0.00140000,2173540.00000000,0.00140100,1464993.00000000,0.00140200,8521.00000000,0.00140300,590667.00000000,0.00140400,681092.00000000,0.00140500,200503.00000000,0.03084,2,0.03083,195,0.0308,260,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03094,108,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183
binance,gate,FUNUSDT,0.00139600,0.03084,2109.1691,1774049418000,0.00139300,119991.00000000,0.00139200,200513.00000000,0.00139100,724147.00000000,0.00139000,1150483.00000000,0.00138900,726503.00000000,0.00138800,41478.00000000,0.00138700,514008.00000000,0.00138600,998005.00000000,0.00138500,733838.00000000,0.00138400,784415.00000000,0.00139500,4349.00000000,0.00139600,1924126.00000000,0.00139700,44138.00000000,0.00139800,517426.00000000,0.00139900,1763759.00000000,0.00140000,2173540.00000000,0.00140100,1469021.00000000,0.00140200,8521.00000000,0.00140300,590667.00000000,0.00140400,681092.00000000,0.03084,196,0.0308,195,0.03077,260,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03048,183,0.03094,58,0.03095,183,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183
binance,gate,FUNUSDT,0.00139600,0.03084,2109.1691,1774049425000,0.00139300,119991.00000000,0.00139200,200513.00000000,0.00139100,638095.00000000,0.00139000,1150483.00000000,0.00138900,744048.00000000,0.00138800,428714.00000000,0.00138700,40720.00000000,0.00138600,1385241.00000000,0.00138500,260550.00000000,0.00138400,1172027.00000000,0.00139600,1988807.00000000,0.00139700,431374.00000000,0.00139800,395903.00000000,0.00139900,1660350.00000000,0.00140000,2627461.00000000,0.00140100,995733.00000000,0.00140200,395757.00000000,0.00140300,805727.00000000,0.00140400,207804.00000000,0.00140500,587739.00000000,0.03084,195,0.03083,65,0.0308,195,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03095,183,0.03096,58,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183
binance,gate,FUNUSDT,0.00139600,0.03085,2109.8854,1774049426000,0.00139300,119991.00000000,0.00139200,200513.00000000,0.00139100,638095.00000000,0.00139000,1150483.00000000,0.00138900,744048.00000000,0.00138800,428714.00000000,0.00138700,40720.00000000,0.00138600,1385241.00000000,0.00138500,260550.00000000,0.00138400,1172027.00000000,0.00139600,1993293.00000000,0.00139700,431374.00000000,0.00139800,395903.00000000,0.00139900,1660350.00000000,0.00140000,2627461.00000000,0.00140100,995733.00000000,0.00140200,395757.00000000,0.00140300,805727.00000000,0.00140400,207804.00000000,0.00140500,587739.00000000,0.03085,3,0.03084,195,0.03083,65,0.0308,195,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03095,241,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183,0.03135,40
binance,gate,FUNUSDT,0.00139900,0.03085,2105.1465,1774049427000,0.00139800,125479.00000000,0.00139700,38752.00000000,0.00139600,980733.00000000,0.00139500,4353845.00000000,0.00139400,395122.00000000,0.00139300,787699.00000000,0.00139200,481958.00000000,0.00139100,982640.00000000,0.00139000,727024.00000000,0.00138900,239680.00000000,0.00139900,771027.00000000,0.00140000,2592045.00000000,0.00140100,7400.00000000,0.00140200,1178072.00000000,0.00140300,388266.00000000,0.00140400,482982.00000000,0.00140500,777414.00000000,0.00140600,15785701.00000000,0.00140700,394531.00000000,0.00140800,7744313.00000000,0.03085,1,0.03084,260,0.0308,195,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03095,183,0.03097,58,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183
binance,gate,FUNUSDT,0.00139900,0.03084,2104.4317,1774049430000,0.00139800,632846.00000000,0.00139700,405951.00000000,0.00139600,1400435.00000000,0.00139500,3922323.00000000,0.00139400,395122.00000000,0.00139300,436758.00000000,0.00139200,250006.00000000,0.00139100,982640.00000000,0.00139000,926594.00000000,0.00138900,777511.00000000,0.00139900,563881.00000000,0.00140000,2138124.00000000,0.00140100,7400.00000000,0.00140200,1178072.00000000,0.00140300,388266.00000000,0.00140400,482982.00000000,0.00140500,777414.00000000,0.00140600,14964133.00000000,0.00140700,1279672.00000000,0.00140800,7744313.00000000,0.03084,195,0.03082,65,0.0308,195,0.03077,195,0.03075,19,0.03073,195,0.0307,195,0.03066,183,0.0306,183,0.03054,183,0.03095,241,0.03098,183,0.03101,183,0.03104,183,0.0311,183,0.03116,183,0.0312,57,0.03122,183,0.03128,183,0.03135,40
