spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005679,0.006104,7.4837,1774056587000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,1038,0.006103,1639,0.006102,2549,0.006101,24687,0.006100,41432,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,38659,0.006106,1639,0.006107,2807,0.006108,24155,0.006109,23587,0.006110,59357,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056587682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,26195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,11107,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056587982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,26195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,11107,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056588282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,26195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056588582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056588882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056589183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056589483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056589783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056590083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056590384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056590684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9606,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056590984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9205,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056591285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9205,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056591585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9205,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
gate,bybit,VANRYUSDT,0.00568,0.006104,7.4648,1774056591887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006104,19076,0.006103,3147,0.006102,4057,0.006101,36195,0.006100,70765,0.006099,22358,0.006098,34888,0.006097,26946,0.006096,46533,0.006095,26663,0.006105,9205,0.006106,1639,0.006107,2807,0.006108,18539,0.006109,13587,0.006110,34604,0.006111,40204,0.006112,51194,0.006113,26219,0.006114,31373
