spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005574,0.006003,7.6964,1774108909000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006003,1667,0.006002,2587,0.006001,5773,0.006000,23723,0.005999,20876,0.005998,54249,0.005997,31714,0.005996,21731,0.005995,17100,0.005994,25983,0.006004,57847,0.006005,14830,0.006006,1666,0.006007,20657,0.006008,23314,0.006009,47043,0.006010,23198,0.006011,20432,0.006012,49185,0.006013,52351
gate,bybit,VANRYUSDT,0.005574,0.006003,7.6964,1774108913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006002,2587,0.006001,1667,0.006000,10947,0.005999,20876,0.005998,9320,0.005997,16702,0.005996,21731,0.005995,17100,0.005994,25983,0.005993,66475,0.006003,56279,0.006005,16496,0.006006,10058,0.006007,29201,0.006008,71263,0.006009,27643,0.006010,23198,0.006011,20432,0.006012,49185,0.006013,52351
gate,bybit,VANRYUSDT,0.005573,0.006002,7.6978,1774108916000,0.005571,25011,0.00557,18265,0.005569,35631,0.005568,35764,0.005567,35925,0.005566,15805,0.005564,31600,0.005563,31600,0.005562,11600,0.005561,31600,0.005573,8593,0.005574,8779,0.005575,146615,0.005576,104250,0.005577,31600,0.005579,11600,0.005598,11600,0.005599,26930,0.0056,19292,0.005601,15527,0.006002,2587,0.006001,1667,0.006000,4292,0.005999,24686,0.005998,10632,0.005997,16702,0.005996,21731,0.005995,17100,0.005994,25983,0.005993,66475,0.006003,58457,0.006004,1667,0.006005,16496,0.006006,22914,0.006007,18758,0.006008,71263,0.006009,27643,0.006010,23198,0.006011,20432,0.006012,49185
gate,bybit,VANRYUSDT,0.005572,0.006002,7.7172,1774108920000,0.00557,18265,0.005569,15631,0.005568,15764,0.005567,35925,0.005566,15805,0.005565,37381,0.005564,35686,0.005563,31600,0.005562,11600,0.005561,31600,0.005572,8751,0.005573,8593,0.005574,20379,0.005575,146615,0.005576,104250,0.005577,15737,0.005578,11600,0.005598,11600,0.005599,26930,0.0056,19292,0.006002,2587,0.006001,1667,0.006000,4292,0.005999,24686,0.005998,10632,0.005997,16702,0.005996,21731,0.005995,17100,0.005994,25983,0.005993,66475,0.006003,70778,0.006004,1667,0.006005,3892,0.006006,22914,0.006007,18758,0.006008,71263,0.006009,27643,0.006010,23198,0.006011,20432,0.006012,49185
gate,bybit,VANRYUSDT,0.005572,0.006001,7.6992,1774108921000,0.00557,26926,0.005569,15631,0.005568,15764,0.005567,35925,0.005566,15805,0.005565,36597,0.005564,35686,0.005563,31600,0.005562,31600,0.005561,31600,0.005572,4192,0.005573,8593,0.005574,36273,0.005575,146615,0.005576,104250,0.005577,11600,0.005578,11600,0.005598,11600,0.005599,26930,0.0056,19292,0.006001,844,0.006000,2587,0.005999,14133,0.005998,9320,0.005997,16702,0.005996,21731,0.005995,17100,0.005994,25983,0.005993,66475,0.005992,24911,0.006002,49138,0.006003,31694,0.006004,1667,0.006005,18777,0.006006,23834,0.006007,18758,0.006008,71263,0.006009,27643,0.006010,23198,0.006011,20432
gate,bybit,VANRYUSDT,0.005572,0.005996,7.6095,1774108922000,0.005571,4022,0.00557,18265,0.005569,15631,0.005568,15764,0.005567,35925,0.005566,15805,0.005565,36597,0.005564,35686,0.005563,31600,0.005562,31600,0.005572,4192,0.005573,8593,0.005574,36273,0.005575,146615,0.005576,104250,0.005578,11600,0.005598,11600,0.005599,26930,0.0056,19292,0.005601,15527,0.006001,2515,0.006000,2587,0.005999,5773,0.005998,14842,0.005997,16702,0.005996,21731,0.005995,17100,0.005994,25983,0.005993,66475,0.005992,24911,0.006002,43896,0.006003,33361,0.006004,1667,0.006005,22771,0.006006,21569,0.006007,16521,0.006008,71263,0.006009,27643,0.006010,23198,0.006011,20432
gate,bybit,VANRYUSDT,0.005565,0.005994,7.7089,1774108924000,0.005565,16725,0.005564,27709,0.005563,19048,0.005562,37479,0.005561,16837,0.00556,17036,0.005559,16366,0.005557,11600,0.005555,31600,0.005554,31600,0.005566,4498,0.005567,5815,0.005568,11612,0.005569,19048,0.00557,45974,0.005571,20508,0.005572,11600,0.005573,11600,0.005574,11600,0.005575,11600,0.005994,2192,0.005993,3549,0.005992,4305,0.005991,18669,0.005990,27841,0.005989,54032,0.005988,18315,0.005987,36512,0.005986,58977,0.005985,17256,0.005995,66139,0.005996,3849,0.005997,5773,0.005998,32986,0.005999,30356,0.006000,16551,0.006001,20657,0.006002,9259,0.006003,8339,0.006004,89672
gate,bybit,VANRYUSDT,0.005565,0.005994,7.7089,1774108929000,0.005564,12812,0.005563,18927,0.005562,17905,0.005561,16837,0.00556,17036,0.005559,36366,0.005558,55049,0.005557,31600,0.005556,31600,0.005555,31600,0.005565,4339,0.005566,4498,0.005567,5815,0.005568,23212,0.005569,19048,0.00557,19048,0.005571,16054,0.005573,31600,0.005574,11600,0.005578,11600,0.005994,2192,0.005993,1861,0.005992,2590,0.005991,16954,0.005990,26526,0.005989,54032,0.005988,18315,0.005987,36512,0.005986,58977,0.005985,17256,0.005995,66139,0.005996,3849,0.005997,5773,0.005998,32986,0.005999,30356,0.006000,17471,0.006001,20657,0.006002,9259,0.006003,8339,0.006004,90592
gate,bybit,VANRYUSDT,0.005564,0.005994,7.7283,1774108934000,0.005563,11600,0.005562,17905,0.005561,16837,0.00556,37036,0.005559,37380,0.005558,35874,0.005557,35764,0.005556,31600,0.005555,31600,0.005554,31600,0.005564,5345,0.005565,4174,0.005566,161766,0.005567,11600,0.005568,23212,0.005569,19048,0.00557,15639,0.005572,20000,0.005573,11600,0.005578,11600,0.005994,2440,0.005993,1861,0.005992,2590,0.005991,16954,0.005990,26526,0.005989,54032,0.005988,18315,0.005987,36512,0.005986,58977,0.005985,17256,0.005995,66139,0.005996,3849,0.005997,5773,0.005998,32986,0.005999,30356,0.006000,17471,0.006001,20657,0.006002,9259,0.006003,8339,0.006004,90592
gate,bybit,VANRYUSDT,0.005563,0.005992,7.7117,1774108935000,0.005561,16837,0.00556,17036,0.005559,17380,0.005558,35874,0.005557,35764,0.005556,37431,0.005555,35694,0.005554,31600,0.005553,11600,0.005544,18641,0.005563,25343,0.005564,5345,0.005565,15774,0.005566,161766,0.005567,17574,0.005568,23212,0.005569,11600,0.00557,15639,0.005573,11600,0.005578,11600,0.005994,2440,0.005993,1861,0.005992,2590,0.005991,12848,0.005990,22420,0.005989,54032,0.005988,18315,0.005987,36512,0.005986,58977,0.005985,17256,0.005995,66139,0.005996,3849,0.005997,5773,0.005998,32986,0.005999,30356,0.006000,17471,0.006001,20657,0.006002,9259,0.006003,8339,0.006004,90592
