spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005701,0.00613,7.525,1774060207000,,,,0.00005,,1774065600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006128,31987,0.006127,1633,0.006126,3345,0.006125,20560,0.006124,42136,0.006123,38321,0.006122,33227,0.006121,29979,0.006120,54682,0.006119,25725,0.006129,1089,0.006130,2532,0.006131,3034,0.006132,28538,0.006133,21615,0.006134,26960,0.006135,44941,0.006136,32433,0.006137,28330,0.006138,25123
gate,bybit,VANRYUSDT,0.005702,0.00613,7.5061,1774060208000,,,,0.00005,,1774065600000,,,,0.000649,0.000649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006130,32783,0.006129,1633,0.006128,1633,0.006127,20674,0.006126,14178,0.006125,23913,0.006124,42136,0.006123,46741,0.006122,33227,0.006121,29979,0.006131,1385,0.006132,19322,0.006133,15737,0.006134,30296,0.006135,44941,0.006136,28327,0.006137,24224,0.006138,25123,0.006139,51254,0.006140,39823
gate,bybit,VANRYUSDT,0.005702,0.00613,7.5061,1774060209000,,,,0.00005,,1774065600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006130,33657,0.006129,1633,0.006128,1633,0.006127,20674,0.006126,14178,0.006125,19932,0.006124,42136,0.006123,46741,0.006122,33227,0.006121,29979,0.006131,446,0.006132,19322,0.006133,15737,0.006134,30296,0.006135,30127,0.006136,28327,0.006137,24224,0.006138,25123,0.006139,51254,0.006140,39823
gate,bybit,VANRYUSDT,0.005703,0.006131,7.5048,1774060211000,,,,0.00005,,1774065600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006131,40911,0.006130,36401,0.006129,1633,0.006128,1633,0.006127,20674,0.006126,14178,0.006125,19932,0.006124,42136,0.006123,46741,0.006122,33227,0.006132,18830,0.006133,11631,0.006134,13993,0.006135,30127,0.006136,28327,0.006137,24224,0.006138,21017,0.006139,19974,0.006140,39823,0.006141,31463
gate,bybit,VANRYUSDT,0.005703,0.006132,7.5224,1774060214000,,,,0.00005,,1774065600000,,,,,,,0.005702,17691,0.005701,17678,0.0057,31701,0.005699,28060,0.005698,29026,0.005697,49027,0.005696,48090,0.005695,47181,0.005694,31600,0.005693,31600,0.005703,14980,0.005704,306516,0.005705,265863,0.005706,134982,0.005707,11600,0.005708,11600,0.005709,21367,0.00571,11600,0.005718,31600,0.005719,31600,0.006131,39437,0.006130,5532,0.006129,1633,0.006128,16560,0.006127,24032,0.006126,14178,0.006125,19932,0.006124,42136,0.006123,46741,0.006122,33227,0.006132,18830,0.006133,1631,0.006134,13993,0.006135,33460,0.006136,28327,0.006137,24224,0.006138,21017,0.006139,19974,0.006140,39823,0.006141,31463
gate,bybit,VANRYUSDT,0.005704,0.006132,7.5035,1774060215000,,,,0.00005,,1774065600000,,,,0.000649,0.000649,,0.005703,21706,0.005702,35390,0.005701,29278,0.0057,31701,0.005699,28060,0.005698,49026,0.005697,49027,0.005696,48090,0.005695,31600,0.005694,31600,0.005704,286516,0.005705,269243,0.005706,149962,0.005707,11600,0.005708,11600,0.005709,29110,0.00571,11600,0.005718,31600,0.005719,31600,0.00572,580,0.006131,39437,0.006130,5532,0.006129,1633,0.006128,31374,0.006127,24032,0.006126,14178,0.006125,29932,0.006124,42136,0.006123,46741,0.006122,33227,0.006132,18830,0.006133,1631,0.006134,3993,0.006135,15100,0.006136,8630,0.006137,24224,0.006138,21017,0.006139,19974,0.006140,39823,0.006141,31463
gate,bybit,VANRYUSDT,0.005704,0.006132,7.5035,1774060216000,,,,0.00005,,1774065600000,,,,,,,0.005703,57096,0.005702,35390,0.005701,29278,0.0057,31701,0.005699,28060,0.005698,49026,0.005697,49027,0.005696,48090,0.005695,31600,0.005694,31600,0.005704,250061,0.005705,269243,0.005706,149962,0.005707,48055,0.005708,11600,0.005709,11600,0.00571,40770,0.005718,31600,0.005719,31600,0.00572,580,0.006132,42421,0.006131,8562,0.006130,5532,0.006129,20647,0.006128,27276,0.006127,24032,0.006126,14178,0.006125,29932,0.006124,42136,0.006123,46741,0.006133,1631,0.006134,2722,0.006135,7077,0.006136,28737,0.006137,24224,0.006138,21017,0.006139,15868,0.006140,39823,0.006141,31463,0.006142,21025
gate,bybit,VANRYUSDT,0.005704,0.006132,7.5035,1774060217000,,,,0.00005,,1774065600000,,,,,,,0.005703,45391,0.005702,17691,0.005701,29278,0.0057,31701,0.005699,28060,0.005698,49026,0.005697,49027,0.005696,48090,0.005695,31600,0.005694,31600,0.005704,212484,0.005705,269243,0.005706,149962,0.005707,74032,0.005708,11600,0.005709,11600,0.00571,39772,0.005711,17634,0.005718,31600,0.005719,31600,0.006132,46149,0.006131,8562,0.006130,5532,0.006129,20647,0.006128,27276,0.006127,24032,0.006126,14178,0.006125,29932,0.006124,42136,0.006123,46741,0.006133,1631,0.006134,2722,0.006135,7077,0.006136,30008,0.006137,24224,0.006138,21017,0.006139,15868,0.006140,39823,0.006141,31463,0.006142,21025
gate,bybit,VANRYUSDT,0.005704,0.006132,7.5035,1774060219000,,,,0.00005,,1774065600000,,,,,,,0.005703,27691,0.005702,29178,0.005701,29278,0.0057,31701,0.005699,48060,0.005698,49026,0.005697,49027,0.005696,48090,0.005695,31600,0.005694,31600,0.005704,17041,0.005705,298421,0.005706,138362,0.005707,164367,0.005708,40778,0.005709,40778,0.00571,11600,0.005711,28701,0.005712,11600,0.005718,31600,0.006132,41916,0.006131,8562,0.006130,5532,0.006129,20647,0.006128,46973,0.006127,24032,0.006126,14178,0.006125,29932,0.006124,42136,0.006123,46741,0.006133,1631,0.006134,4193,0.006135,7077,0.006136,30008,0.006137,24224,0.006138,21017,0.006139,25868,0.006140,39823,0.006141,31463,0.006142,21025
gate,bybit,VANRYUSDT,0.005705,0.006132,7.4847,1774060220000,,,,0.00005,,1774065600000,,,,,,,0.005703,27691,0.005702,29178,0.005701,29278,0.0057,31701,0.005699,48060,0.005698,49026,0.005697,49027,0.005696,31600,0.005695,31600,0.005694,31600,0.005705,237520,0.005706,138362,0.005707,227758,0.005708,43323,0.005709,41009,0.00571,35757,0.005711,28701,0.005712,11600,0.005718,31600,0.005719,31600,0.006132,47860,0.006131,8562,0.006130,5532,0.006129,20647,0.006128,46973,0.006127,24032,0.006126,14178,0.006125,29932,0.006124,42136,0.006123,46741,0.006133,1631,0.006134,4193,0.006135,7077,0.006136,30008,0.006137,24224,0.006138,21017,0.006139,25868,0.006140,39823,0.006141,31463,0.006142,21025
