spot_source_id,fut_source_id,symbol_id,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10,fr_r,fr_ft
6,3,550,0.005447,0.00588,7.9493,1774136429000,0.005444,11155,0.005443,17555,0.005442,19452,0.005441,24869,0.00544,21698,0.005439,29395,0.005438,21733,0.005437,21733,0.005436,21733,0.005435,21733,0.005447,19323,0.005448,242758,0.005449,179356,0.00545,258928,0.005451,17636,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005880,67116,0.005878,20784,0.005877,163971,0.005876,467418,0.005875,62263,0.005874,30320,0.005873,21428,0.005872,67650,0.005871,62597,0.005870,125216,0.005881,5199,0.005882,1009,0.005883,16600,0.005884,19862,0.005885,13020,0.005886,22442,0.005887,22631,0.005888,24912,0.005889,71057,0.005890,60524,-0.0003822,1774137600000
6,3,550,0.005446,0.00588,7.9692,1774136435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3,550,0.005446,0.00588,7.9692,1774136439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005880,73185,0.005878,38324,0.005877,197779,0.005876,418178,0.005875,17243,0.005874,30320,0.005873,49215,0.005872,67650,0.005871,62597,0.005870,67280,0.005881,5199,0.005882,1009,0.005883,16600,0.005884,19862,0.005885,13020,0.005886,30882,0.005887,31071,0.005888,33352,0.005889,71057,0.005890,60524,-0.0003822,1774137600000
6,3,550,0.005446,0.00588,7.9692,1774136452000,0.005445,9401,0.005444,11372,0.005443,17555,0.005442,19452,0.005441,24869,0.00544,21698,0.005439,29395,0.005438,21733,0.005437,21733,0.005436,21733,0.005446,11491,0.005447,11733,0.005448,326756,0.005449,101222,0.00545,258928,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005880,76981,0.005878,38324,0.005877,197779,0.005876,418178,0.005875,21463,0.005874,54796,0.005873,95415,0.005872,166138,0.005871,33629,0.005870,67280,0.005881,5198,0.005882,1009,0.005883,16600,0.005884,19862,0.005885,13020,0.005886,22442,0.005887,31071,0.005888,33352,0.005889,71057,0.005890,55507,-0.0003822,1774137600000
6,3,550,0.005448,0.00588,7.9295,1774136456000,0.005445,9401,0.005444,11372,0.005443,29288,0.005442,19452,0.005441,24869,0.00544,21698,0.005439,29395,0.005438,21733,0.005437,21733,0.005436,21733,0.005447,11733,0.005448,326756,0.005449,101222,0.00545,258928,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003822,1774137600000
6,3,550,0.005448,0.005881,7.9479,1774136457000,0.005447,7497,0.005446,21076,0.005445,9401,0.005444,23105,0.005443,29288,0.005442,19452,0.005441,24869,0.00544,11733,0.005439,21733,0.005438,21733,0.005448,326756,0.005449,101222,0.00545,258928,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,0.00546,12343,0.005881,5852,0.005880,87934,0.005879,46214,0.005878,38324,0.005877,197779,0.005876,418178,0.005875,21463,0.005874,54796,0.005873,95415,0.005872,166138,0.005882,1009,0.005883,12263,0.005884,11330,0.005885,13020,0.005886,22442,0.005887,22631,0.005888,27432,0.005889,71057,0.005890,55507,0.005891,88477,-0.0003822,1774137600000
6,3,550,0.005448,0.005881,7.9479,1774136458000,0.005447,16158,0.005446,12415,0.005445,9401,0.005444,23105,0.005443,29288,0.005442,19452,0.005441,24869,0.00544,21733,0.005439,21733,0.005438,21733,0.005448,326756,0.005449,101222,0.00545,258928,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,0.00546,12343,0.005881,26765,0.005880,72356,0.005879,72765,0.005878,140230,0.005877,376892,0.005876,154206,0.005875,21463,0.005874,54796,0.005873,95415,0.005872,166138,0.005882,1009,0.005883,10512,0.005884,15119,0.005885,17893,0.005886,22442,0.005887,22631,0.005888,23212,0.005889,71057,0.005890,55507,0.005891,89417,-0.0003822,1774137600000
6,3,550,0.005448,0.005881,7.9479,1774136460000,0.005447,25143,0.005446,24148,0.005445,21134,0.005444,23105,0.005443,29288,0.005442,29452,0.005441,21733,0.00544,21733,0.005439,21733,0.005438,21733,0.005448,300177,0.005449,89489,0.00545,258928,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,0.00546,12343,0.005881,40462,0.005880,72356,0.005879,72765,0.005878,114926,0.005877,376892,0.005876,154206,0.005875,21463,0.005874,54796,0.005873,119393,0.005872,166138,0.005882,1153,0.005883,6165,0.005884,19635,0.005885,17893,0.005886,22442,0.005887,22631,0.005888,23212,0.005889,71057,0.005890,55507,0.005891,89417,-0.0003822,1774137600000
6,3,550,0.005448,0.005883,7.9846,1774136461000,0.005447,16482,0.005446,24148,0.005445,21134,0.005444,23105,0.005443,29288,0.005442,29452,0.005441,21733,0.00544,21733,0.005439,21733,0.005438,21733,0.005448,170111,0.005449,89489,0.00545,258928,0.005451,27883,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,0.005881,26166,0.005880,72356,0.005879,90305,0.005878,13020,0.005877,112988,0.005876,154206,0.005875,21463,0.005874,30320,0.005873,69801,0.005872,67650,0.005882,1153,0.005883,6165,0.005884,19635,0.005885,17893,0.005886,22442,0.005887,22631,0.005888,23212,0.005889,71057,0.005890,55507,0.005891,89417,-0.0003822,1774137600000
6,3,550,0.005448,0.005883,7.9846,1774136462000,0.005447,16482,0.005446,24148,0.005445,21134,0.005444,23105,0.005443,39288,0.005442,29452,0.005441,21733,0.00544,21733,0.005439,21733,0.005438,21733,0.005448,130980,0.005449,89489,0.00545,258928,0.005451,67014,0.005454,11733,0.005455,359108,0.005456,202175,0.005457,156236,0.005458,147494,0.005459,32083,0.005881,30574,0.005880,72356,0.005879,90305,0.005878,13020,0.005877,112988,0.005876,154206,0.005875,21463,0.005874,30320,0.005873,69801,0.005872,67650,0.005882,1153,0.005883,6165,0.005884,12591,0.005885,17893,0.005886,22442,0.005887,22631,0.005888,23212,0.005889,71057,0.005890,55507,0.005891,89417,-0.0003822,1774137600000
