spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
gate,bybit,VANRYUSDT,0.005731,0.006139,7.1192,1774047353000
gate,bybit,VANRYUSDT,0.005732,0.006139,7.1005,1774047358000
gate,bybit,VANRYUSDT,0.005731,0.006139,7.1192,1774047360000
gate,bybit,VANRYUSDT,0.005732,0.006139,7.1005,1774047362000
gate,bybit,VANRYUSDT,0.005732,0.006141,7.1354,1774047367000
gate,bybit,VANRYUSDT,0.005742,0.006149,7.0881,1774047369000
gate,bybit,VANRYUSDT,0.005743,0.006149,7.0695,1774047370000
gate,bybit,VANRYUSDT,0.005744,0.006149,7.0508,1774047374000
gate,bybit,VANRYUSDT,0.005744,0.006149,7.0508,1774047377000
gate,bybit,VANRYUSDT,0.005745,0.006149,7.0322,1774047379000
gate,bybit,VANRYUSDT,0.005744,0.006149,7.0508,1774047389000
gate,bybit,VANRYUSDT,0.005744,0.006148,7.0334,1774047390000
gate,bybit,VANRYUSDT,0.005745,0.00615,7.0496,1774047392000
gate,bybit,VANRYUSDT,0.005747,0.006156,7.1168,1774047393000
gate,bybit,VANRYUSDT,0.005747,0.006155,7.0994,1774047394000
gate,bybit,VANRYUSDT,0.005747,0.006155,7.0994,1774047395000
gate,bybit,VANRYUSDT,0.00575,0.006156,7.0609,1774047398000
gate,bybit,VANRYUSDT,0.00575,0.006156,7.0609,1774047401000
gate,bybit,VANRYUSDT,0.005751,0.006156,7.0423,1774047405000
gate,bybit,VANRYUSDT,0.005751,0.006156,7.0423,1774047406000
gate,bybit,VANRYUSDT,0.005752,0.006157,7.041,1774047407000
gate,bybit,VANRYUSDT,0.005752,0.006157,7.041,1774047408000
gate,bybit,VANRYUSDT,0.005751,0.006154,7.0075,1774047409000
gate,bybit,VANRYUSDT,0.005753,0.006159,7.0572,1774047410000
gate,bybit,VANRYUSDT,0.005753,0.006157,7.0224,1774047411000
gate,bybit,VANRYUSDT,0.005754,0.006156,6.9864,1774047416000
gate,bybit,VANRYUSDT,0.005755,0.006156,6.9679,1774047444000
gate,bybit,VANRYUSDT,0.005753,0.006156,7.005,1774047469000
gate,bybit,VANRYUSDT,0.005754,0.006156,6.9864,1774047470000
gate,bybit,VANRYUSDT,0.005752,0.006156,7.0236,1774047472000
