spot_source_id,fut_source_id,symbol_id,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10,fr_r,fr_ft
0,7,208,0.00637000,0.00637,0.0,1774137104000,0.00636000,202127.00000000,0.00635000,618624.00000000,0.00634000,594903.00000000,0.00633000,318257.00000000,0.00632000,243924.00000000,0.00631000,462505.00000000,0.00630000,412809.00000000,0.00629000,244400.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00637000,4267.00000000,0.00638000,101566.00000000,0.00639000,449374.00000000,0.00640000,322406.00000000,0.00641000,252757.00000000,0.00642000,543454.00000000,0.00643000,231713.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,0.00646000,240792.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
0,7,208,0.00637000,0.00636,-0.157,1774137105000,0.00635000,212382.00000000,0.00634000,798643.00000000,0.00633000,323627.00000000,0.00632000,381886.00000000,0.00631000,459288.00000000,0.00630000,416013.00000000,0.00629000,244400.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,40736.00000000,0.00637000,485365.00000000,0.00638000,413736.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,252757.00000000,0.00642000,541498.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,0.00646000,240792.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00637000,0.00636,-0.157,1774137106000,0.00635000,25466.00000000,0.00634000,720657.00000000,0.00633000,323627.00000000,0.00632000,323467.00000000,0.00631000,244420.00000000,0.00630000,416013.00000000,0.00629000,460819.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,40736.00000000,0.00637000,584785.00000000,0.00638000,305204.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,252757.00000000,0.00642000,541498.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,0.00646000,240792.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00637000,0.00636,-0.157,1774137110000,0.00635000,25466.00000000,0.00634000,832241.00000000,0.00633000,323627.00000000,0.00632000,324332.00000000,0.00631000,243555.00000000,0.00630000,416013.00000000,0.00629000,460819.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00637000,696922.00000000,0.00638000,305204.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,252757.00000000,0.00642000,541498.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,0.00646000,240792.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00637000,0.00636,-0.157,1774137111000,0.00635000,25466.00000000,0.00634000,624796.00000000,0.00633000,532065.00000000,0.00632000,323467.00000000,0.00631000,244420.00000000,0.00630000,412809.00000000,0.00629000,463972.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00636000,122193.00000000,0.00637000,599265.00000000,0.00638000,326172.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,231789.00000000,0.00642000,541498.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00637000,0.00636,-0.157,1774137112000,0.00635000,10339.00000000,0.00634000,517696.00000000,0.00633000,319730.00000000,0.00632000,323467.00000000,0.00631000,248565.00000000,0.00630000,412809.00000000,0.00629000,463972.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00636000,117997.00000000,0.00637000,504264.00000000,0.00638000,421251.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,231789.00000000,0.00642000,541498.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
0,7,208,0.00636000,0.00636,0.0,1774137113000,0.00635000,538732.00000000,0.00634000,593255.00000000,0.00633000,321289.00000000,0.00632000,324332.00000000,0.00631000,243555.00000000,0.00630000,628885.00000000,0.00629000,247553.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00637000,204351.00000000,0.00638000,534646.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,231789.00000000,0.00642000,540274.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,0.00646000,248725.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
0,7,208,0.00636000,0.00636,0.0,1774137114000,0.00635000,52910.00000000,0.00634000,591383.00000000,0.00633000,323626.00000000,0.00632000,324332.00000000,0.00631000,243555.00000000,0.00630000,628885.00000000,0.00629000,247553.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00636000,60157.00000000,0.00637000,391267.00000000,0.00638000,534646.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,231789.00000000,0.00642000,540274.00000000,0.00643000,232937.00000000,0.00644000,322212.00000000,0.00645000,246241.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00637000,0.00636,-0.157,1774137115000,0.00635000,52910.00000000,0.00634000,615979.00000000,0.00633000,323626.00000000,0.00632000,324332.00000000,0.00631000,243555.00000000,0.00630000,412809.00000000,0.00629000,247553.00000000,0.00628000,532778.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00636000,92715.00000000,0.00637000,391267.00000000,0.00638000,534646.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,231789.00000000,0.00642000,540274.00000000,0.00643000,307798.00000000,0.00644000,247351.00000000,0.00645000,327786.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,208,0.00636000,0.00635,-0.1572,1774137121000,0.00634000,146055.00000000,0.00633000,453154.00000000,0.00632000,325803.00000000,0.00631000,244420.00000000,0.00630000,419128.00000000,0.00629000,463972.00000000,0.00628000,316014.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00625000,203791.00000000,0.00635000,84006.00000000,0.00636000,212038.00000000,0.00637000,431486.00000000,0.00638000,324271.00000000,0.00639000,245570.00000000,0.00640000,250970.00000000,0.00641000,233016.00000000,0.00642000,244928.00000000,0.00643000,307798.00000000,0.00644000,247351.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
0,7,208,0.00636000,0.00636,0.0,1774137122000,0.00634000,146055.00000000,0.00633000,431368.00000000,0.00632000,325803.00000000,0.00631000,370923.00000000,0.00630000,413676.00000000,0.00629000,460819.00000000,0.00628000,334760.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00625000,203791.00000000,0.00635000,115258.00000000,0.00636000,495251.00000000,0.00637000,335342.00000000,0.00638000,323235.00000000,0.00639000,248780.00000000,0.00640000,247791.00000000,0.00641000,233016.00000000,0.00642000,244928.00000000,0.00643000,307798.00000000,0.00644000,247351.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
0,7,208,0.00635000,0.00635,0.0,1774137123000,0.00634000,137013.00000000,0.00633000,332910.00000000,0.00632000,530942.00000000,0.00631000,370923.00000000,0.00630000,413676.00000000,0.00629000,244400.00000000,0.00628000,551524.00000000,0.00627000,380945.00000000,0.00626000,45705.00000000,0.00625000,203791.00000000,0.00635000,139176.00000000,0.00636000,514243.00000000,0.00637000,411180.00000000,0.00638000,248620.00000000,0.00639000,248780.00000000,0.00640000,227578.00000000,0.00641000,233016.00000000,0.00642000,244928.00000000,0.00643000,307798.00000000,0.00644000,247351.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
