spot_source_id,fut_source_id,symbol_id,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10,fr_r,fr_ft
8,7,22,0.093248,0.09327,0.0236,1774137104000,0.092907,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3560.42,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092501,539.04,0.0925,1131.02,0.093248,400.15,0.093249,1253.71,0.09325,400.15,0.093269,634.88,0.093327,1785.36,0.093328,3179.23,0.093333,114.44,0.093334,3179.23,0.093388,535.4,0.093391,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093244,0.09327,0.0279,1774137105000,0.092874,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092503,539.04,0.092502,381.19,0.093247,1253.71,0.093248,400.15,0.093269,634.88,0.093328,3179.23,0.093333,114.44,0.093334,3179.23,0.093387,1785.36,0.093388,535.4,0.093391,3179.23,0.093407,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093241,0.09328,0.0418,1774137106000,0.092874,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092503,539.04,0.092502,381.19,0.093244,400.15,0.093245,1253.71,0.093246,400.15,0.093327,1785.36,0.093328,3179.23,0.093333,114.44,0.093334,3179.23,0.093388,535.4,0.093391,3179.23,0.093407,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093239,0.09326,0.0225,1774137107000,0.092874,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092503,539.04,0.092502,381.19,0.093243,1253.71,0.093244,400.15,0.093327,1785.36,0.093328,3179.23,0.093333,114.44,0.093334,3179.23,0.093388,535.4,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
8,7,22,0.09323,0.09315,-0.0858,1774137108000,0.092874,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092504,381.19,0.092503,539.04,0.093242,400.15,0.093243,1253.71,0.093244,400.15,0.093327,1785.36,0.093328,3179.23,0.093333,114.44,0.093334,3179.23,0.093388,535.4,0.093391,3179.23,0.093407,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093221,0.09327,0.0526,1774137109000,0.092874,1185.6,0.092873,3179.23,0.09285,3179.23,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09256,10.96,0.092551,47.46,0.092504,381.19,0.092503,539.04,0.093241,1253.71,0.093242,400.15,0.093327,1785.36,0.093328,3179.23,0.093329,535.74,0.093333,114.44,0.093334,3179.23,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00005,
8,7,22,0.093212,0.09329,0.0837,1774137112000,0.09274,1163.8,0.092739,1142.6,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.092626,3179.23,0.092575,539.04,0.092574,3179.23,0.092551,47.46,0.092506,381.19,0.093237,1253.71,0.093238,400.15,0.093239,536.26,0.093326,114.44,0.093328,3179.23,0.093334,3179.23,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,0.093557,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093194,0.09329,0.103,1774137117000,0.092743,1164.1,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.092628,539.04,0.092626,3179.23,0.092574,3179.23,0.092551,47.46,0.0925,1131.02,0.092456,10.96,0.093213,1253.71,0.093214,421.66,0.093326,535.76,0.093327,114.44,0.093328,3179.23,0.093334,3179.23,0.09339,1785.36,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093191,0.09329,0.1062,1774137118000,0.092743,1164.1,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.09263,539.04,0.092626,3179.23,0.092574,3179.23,0.092551,47.46,0.0925,1131.02,0.092456,10.96,0.093211,1253.71,0.093212,421.66,0.093326,535.76,0.093327,114.44,0.093328,3179.23,0.093334,3179.23,0.09339,1785.36,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,22,0.093189,0.09329,0.1084,1774137119000,0.092743,1164.1,0.092738,3179.23,0.092723,3179.23,0.092681,4.39,0.092627,539.04,0.092626,3179.23,0.092575,381.19,0.092574,3179.23,0.09256,10.96,0.092551,47.46,0.093206,536.45,0.093207,1253.71,0.09321,421.66,0.093327,114.44,0.093328,3179.23,0.093334,3179.23,0.09339,1785.36,0.093391,3179.23,0.093407,3179.23,0.093503,3179.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
