spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006107,22508,0.006106,6116,0.006105,66191,0.006104,17436,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,41350,0.006099,22358,0.006098,34888,0.006108,5041,0.006109,1638,0.006110,20545,0.006111,22532,0.006112,21624,0.006113,26219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056439729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,1638,0.006106,10222,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,5743,0.006112,27503,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056440029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,1638,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,5743,0.006112,27503,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056440329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,1638,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,5743,0.006112,27503,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056440630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,1638,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,5743,0.006112,27503,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056440931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,1638,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,5743,0.006112,28672,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,50679,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056441231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,3104,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,1638,0.006110,19377,0.006111,1637,0.006112,28672,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,46573,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056441531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,3104,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,172,0.006110,19377,0.006111,1637,0.006112,20312,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,46573,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056441831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,3104,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,172,0.006110,19377,0.006111,1637,0.006112,20312,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,46573,0.006117,59930,0.006118,52335
gate,bybit,VANRYUSDT,0.005684,0.006108,7.4595,1774056442132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006108,17829,0.006107,3104,0.006106,11688,0.006105,76972,0.006104,13518,0.006103,20754,0.006102,23304,0.006101,64194,0.006100,36164,0.006099,22358,0.006109,164,0.006110,19377,0.006111,1637,0.006112,20312,0.006113,16219,0.006114,31373,0.006115,46207,0.006116,46573,0.006117,59930,0.006118,52335
