spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,bn_fr,bn_fr_next,bn_fr_time,bb_fr,bb_fr_next,bb_fr_time,ok_fr,ok_fr_next,ok_fr_time,gt_fr,gt_fr_next,gt_fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,UAIUSDT,0.36525,0.36405,-0.3285,1774080017000,,,,0.00005,,1774094400000,,,,,,,0.36388,12,0.36359,234,0.36358,2202,0.36356,1543,0.36354,1542,0.36236,127,0.36221,3636,0.36174,4424,0.36116,66,0.36115,183,0.36525,39,0.36526,148,0.36528,164,0.36576,124,0.36577,126,0.36578,116,0.3658,10,0.36597,141,0.36605,203,0.36606,1539,0.36442,946,0.36431,44,0.36426,54,0.36424,54,0.36421,54,0.36420,16,0.36418,54,0.36415,54,0.36412,54,0.36411,27,0.36443,172,0.36447,304,0.36454,80,0.36459,27,0.36461,54,0.36463,274,0.36464,54,0.36465,863,0.36467,54,0.36470,16
gate,bybit,UAIUSDT,0.36517,0.36378,-0.3806,1774080018000,,,,0.00005,,1774094400000,,,,,,,0.36388,12,0.36359,234,0.36358,2202,0.36356,1543,0.36354,1542,0.36236,127,0.36221,3636,0.36118,183,0.36115,66,0.36114,176,0.36517,39,0.36518,219,0.36554,133,0.36572,130,0.36573,126,0.36574,116,0.3658,10,0.36605,140,0.36606,1539,0.36624,16,0.36420,1538,0.36411,27,0.36410,16,0.36404,27,0.36403,27,0.36401,5,0.36400,83,0.36399,54,0.36396,54,0.36395,54,0.36421,109,0.36424,280,0.36425,87,0.36426,64,0.36427,304,0.36428,131,0.36429,413,0.36436,94,0.36439,27,0.36443,556
gate,bybit,UAIUSDT,0.36515,0.36356,-0.4354,1774080019000,,,,0.00005,,1774094400000,,,,,,,0.36356,1543,0.36354,1542,0.36236,127,0.36221,3636,0.36161,4425,0.36114,176,0.36036,10,0.3601,249,0.36009,181,0.35932,625,0.36515,234,0.36525,133,0.36554,133,0.36572,130,0.36573,126,0.36574,116,0.3658,10,0.36584,1538,0.36606,1539,0.36624,16,0.36420,1042,0.36411,27,0.36410,16,0.36404,54,0.36402,27,0.36401,32,0.36400,29,0.36399,54,0.36396,27,0.36395,27,0.36421,259,0.36424,196,0.36425,87,0.36426,64,0.36427,304,0.36428,131,0.36429,413,0.36433,78,0.36439,54,0.36443,556
gate,bybit,UAIUSDT,0.36487,0.3635,-0.3755,1774080020000,,,,0.00005,,1774094400000,,,,,,,0.36356,1555,0.36354,1542,0.36221,3636,0.36161,4425,0.36123,127,0.36114,176,0.36036,10,0.36011,66,0.3601,182,0.36009,181,0.36485,115,0.36486,39,0.36487,202,0.36523,130,0.36554,133,0.36572,130,0.36573,126,0.36574,116,0.3658,10,0.36584,1538,0.36397,109,0.36394,109,0.36392,22,0.36391,109,0.36390,125,0.36381,244,0.36380,244,0.36379,54,0.36375,54,0.36372,54,0.36411,46,0.36413,68,0.36420,70,0.36423,179,0.36424,133,0.36426,27,0.36427,27,0.36429,206,0.36432,110,0.36435,245
gate,bybit,UAIUSDT,0.36484,0.36352,-0.3618,1774080021000,,,,0.00005,,1774094400000,,,,,,,0.36356,1555,0.36354,1542,0.36221,3636,0.36161,4425,0.36123,127,0.36114,176,0.36036,10,0.36012,182,0.3601,66,0.36009,181,0.36484,39,0.36485,115,0.36523,130,0.36554,133,0.36572,130,0.36573,126,0.36574,116,0.3658,10,0.36584,1538,0.36605,175,0.36360,20,0.36356,5,0.36352,4,0.36350,16,0.36342,1,0.36340,70,0.36338,27,0.36337,54,0.36334,63,0.36331,54,0.36364,172,0.36367,412,0.36368,109,0.36369,151,0.36370,196,0.36371,109,0.36372,109,0.36375,135,0.36382,54,0.36385,54
gate,bybit,UAIUSDT,0.36488,0.36349,-0.3809,1774080024000,,,,0.00005,,1774094400000,,,,,,,0.36356,1555,0.36354,1542,0.36221,3636,0.36131,4429,0.36123,127,0.36114,176,0.36036,10,0.36015,182,0.36014,66,0.36009,181,0.36488,157,0.36524,132,0.36543,132,0.36571,120,0.36572,130,0.3658,10,0.36583,126,0.36584,1538,0.36587,175,0.36588,3626,0.36345,109,0.36343,87,0.36342,196,0.36341,191,0.36338,196,0.36337,173,0.36335,87,0.36334,801,0.36330,16,0.36329,54,0.36356,41,0.36360,16,0.36366,22,0.36368,54,0.36369,54,0.36370,16,0.36372,54,0.36373,169,0.36374,621,0.36375,54
gate,bybit,UAIUSDT,0.36523,0.36389,-0.3669,1774080025000,,,,0.00005,,1774094400000,,,,,,,0.36387,132,0.36357,120,0.36356,1555,0.36354,1542,0.36221,3636,0.36131,4429,0.36123,127,0.36119,181,0.36114,176,0.36036,10,0.36523,39,0.36524,132,0.36543,132,0.36571,120,0.36572,130,0.3658,10,0.36583,126,0.36584,1538,0.36588,3626,0.36605,175,0.36389,173,0.36387,304,0.36386,46,0.36380,109,0.36377,184,0.36373,54,0.36371,54,0.36368,54,0.36366,205,0.36365,54,0.36390,16,0.36400,20,0.36401,59,0.36403,54,0.36406,54,0.36409,54,0.36410,122,0.36412,54,0.36414,27,0.36415,27
gate,bybit,UAIUSDT,0.3657,0.36438,-0.361,1774080026000,,,,0.00005,,1774094400000,,,,,,,0.36433,133,0.36419,123,0.36418,133,0.36417,2202,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.36125,66,0.36124,183,0.3657,39,0.3658,10,0.36605,160,0.36606,1539,0.36624,16,0.36674,1538,0.36684,175,0.36687,3626,0.3681,66,0.36811,51,0.36438,109,0.36435,864,0.36433,132,0.36426,54,0.36423,54,0.36420,54,0.36419,54,0.36417,54,0.36414,54,0.36413,82,0.36456,87,0.36457,537,0.36460,16,0.36465,1,0.36467,36,0.36468,160,0.36469,53,0.36470,16,0.36471,54,0.36473,27
gate,bybit,UAIUSDT,0.3657,0.36459,-0.3035,1774080027000,,,,0.00005,,1774094400000,,,,,,,0.36435,256,0.36434,2202,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.3621,4419,0.36126,249,0.36119,181,0.36036,10,0.3657,39,0.3658,10,0.36605,160,0.36606,1539,0.36624,16,0.36673,175,0.36674,1538,0.36687,3626,0.36792,66,0.36793,1939,0.36459,235,0.36450,109,0.36443,54,0.36441,195,0.36438,54,0.36436,146,0.36435,918,0.36432,54,0.36429,54,0.36426,54,0.36460,103,0.36465,1,0.36467,9,0.36468,106,0.36469,53,0.36470,16,0.36477,27,0.36479,27,0.36480,70,0.36483,54
gate,bybit,UAIUSDT,0.3657,0.36459,-0.3035,1774080028000,,,,0.00005,,1774094400000,,,,,,,0.36435,268,0.36434,2202,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.3621,4419,0.36126,249,0.36119,181,0.36036,10,0.3657,39,0.3658,10,0.36605,160,0.36606,1539,0.36624,16,0.36673,175,0.36674,1538,0.36687,3626,0.36792,66,0.36811,51,0.36459,214,0.36457,863,0.36446,80,0.36444,54,0.36441,54,0.36438,54,0.36435,54,0.36432,54,0.36430,16,0.36429,54,0.36466,119,0.36469,196,0.36470,173,0.36473,149,0.36474,109,0.36476,87,0.36477,87,0.36479,558,0.36480,16,0.36486,54
gate,bybit,UAIUSDT,0.36569,0.3643,-0.3801,1774080029000,,,,0.00005,,1774094400000,,,,,,,0.36435,12,0.36384,133,0.36357,219,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.36126,249,0.36119,181,0.36114,176,0.36569,251,0.3657,39,0.3658,10,0.36605,160,0.36606,1539,0.36624,16,0.36673,175,0.36674,1538,0.36687,3626,0.3681,66,0.36430,16,0.36429,132,0.36420,16,0.36417,81,0.36415,219,0.36414,108,0.36411,54,0.36410,216,0.36407,54,0.36405,27,0.36447,109,0.36448,554,0.36456,87,0.36457,114,0.36458,87,0.36459,170,0.36462,114,0.36463,64,0.36465,54,0.36466,66
gate,bybit,UAIUSDT,0.36556,0.3641,-0.3994,1774080030000,,,,0.00005,,1774094400000,,,,,,,0.36435,12,0.36401,133,0.36387,123,0.36386,133,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.3621,4419,0.36121,66,0.36557,156,0.36558,39,0.36559,172,0.3658,10,0.36605,198,0.36606,1539,0.36624,16,0.36673,175,0.36674,1538,0.36686,66,0.36410,16,0.36401,5,0.36400,161,0.36399,27,0.36396,14,0.36394,27,0.36392,54,0.36391,27,0.36390,27,0.36388,173,0.36415,87,0.36416,63,0.36419,109,0.36420,109,0.36423,109,0.36429,14,0.36434,54,0.36437,54,0.36439,27,0.36441,83
gate,bybit,UAIUSDT,0.36549,0.3641,-0.3803,1774080031000,,,,0.00005,,1774094400000,,,,,,,0.36435,12,0.36403,256,0.36402,2202,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.3621,4419,0.3612,183,0.36119,181,0.3655,39,0.36551,197,0.3658,10,0.36605,198,0.36606,1539,0.36624,16,0.36672,66,0.36673,175,0.36674,1538,0.36687,3626,0.36422,18,0.36421,109,0.36417,109,0.36414,87,0.36411,29,0.36410,98,0.36409,54,0.36407,54,0.36403,54,0.36401,5,0.36439,131,0.36440,16,0.36447,145,0.36448,274,0.36449,236,0.36450,54,0.36453,54,0.36454,54,0.36455,145,0.36456,274
gate,bybit,UAIUSDT,0.36487,0.36391,-0.2631,1774080032000,,,,0.00005,,1774094400000,,,,,,,0.36357,318,0.36356,1543,0.36354,1542,0.36221,3636,0.3622,127,0.3621,4419,0.3612,183,0.36119,181,0.36114,176,0.36036,10,0.36487,89,0.36547,231,0.36548,39,0.36549,143,0.3658,10,0.36605,198,0.36606,1539,0.36624,16,0.36671,175,0.36672,66,0.36391,109,0.36390,16,0.36382,54,0.36380,16,0.36379,54,0.36378,54,0.36376,54,0.36374,54,0.36373,146,0.36372,621,0.36411,109,0.36414,136,0.36415,109,0.36417,146,0.36418,87,0.36419,172,0.36420,304,0.36421,304,0.36422,304,0.36423,304
