spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107166464,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,76,0.03178,15,0.03177,73,0.03176,91,0.03172,14,0.0317,76,0.03165,14,0.03188,15,0.0319,67,0.03191,14,0.03192,76,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107166765,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03178,15,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03165,14,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107167066,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03165,24,0.03164,76,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107167380,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03165,24,0.03164,76,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107167696,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03165,24,0.03164,76,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143500,0.03183,2118.1185,1774107168007,0.00143300,32041.00000000,0.00143200,609571.00000000,0.00143100,629282.00000000,0.00143000,97877.00000000,0.00142900,838155.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,544713.00000000,0.00142500,675115.00000000,0.00142200,8521.00000000,0.00143500,73689.00000000,0.00143600,584602.00000000,0.00143700,839292.00000000,0.00143800,620666.00000000,0.00143900,663997.00000000,0.00144000,526931.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03166,10,0.03165,24,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143600,0.03183,2116.5738,1774107168318,0.00143400,45785.00000000,0.00143300,73136.00000000,0.00143200,1172750.00000000,0.00143100,98564.00000000,0.00143000,97877.00000000,0.00142900,843770.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,476990.00000000,0.00142500,675115.00000000,0.00143600,584602.00000000,0.00143700,574717.00000000,0.00143800,917702.00000000,0.00143900,663997.00000000,0.00144000,585258.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.00144500,194222.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03166,10,0.03165,24,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143600,0.03183,2116.5738,1774107168630,0.00143400,45785.00000000,0.00143300,73136.00000000,0.00143200,1172750.00000000,0.00143100,98564.00000000,0.00143000,661056.00000000,0.00142900,310693.00000000,0.00142800,97451.00000000,0.00142700,60408.00000000,0.00142600,476990.00000000,0.00142500,675115.00000000,0.00143600,584602.00000000,0.00143700,574717.00000000,0.00143800,917702.00000000,0.00143900,663997.00000000,0.00144000,585258.00000000,0.00144100,373222.00000000,0.00144200,1401794.00000000,0.00144300,538333.00000000,0.00144400,715123.00000000,0.00144500,194222.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03166,10,0.03165,24,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143700,0.03183,2115.0313,1774107168960,0.00143500,18715.00000000,0.00143400,119023.00000000,0.00143300,636327.00000000,0.00143200,609571.00000000,0.00143100,661755.00000000,0.00143000,97877.00000000,0.00142900,310693.00000000,0.00142800,97451.00000000,0.00142600,210204.00000000,0.00142500,675115.00000000,0.00143700,95025.00000000,0.00143800,620666.00000000,0.00143900,663957.00000000,0.00144000,851400.00000000,0.00144100,720988.00000000,0.00144200,1401794.00000000,0.00144300,344044.00000000,0.00144400,520291.00000000,0.00144500,194222.00000000,0.00144600,869488.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03166,10,0.03165,24,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
binance,gate,FUNUSDT,0.00143700,0.03183,2115.0313,1774107169279,0.00143500,18715.00000000,0.00143400,119023.00000000,0.00143300,636327.00000000,0.00143200,609571.00000000,0.00143100,661755.00000000,0.00143000,97877.00000000,0.00142900,310693.00000000,0.00142800,97451.00000000,0.00142600,210204.00000000,0.00142500,675115.00000000,0.00143700,95025.00000000,0.00143800,620666.00000000,0.00143900,663957.00000000,0.00144000,585258.00000000,0.00144100,986962.00000000,0.00144200,1401794.00000000,0.00144300,344044.00000000,0.00144400,520291.00000000,0.00144500,194222.00000000,0.00144600,869488.00000000,0.03183,14,0.03182,76,0.0318,15,0.03179,135,0.03177,14,0.03176,91,0.03172,14,0.0317,76,0.03166,10,0.03165,24,0.03191,14,0.03192,143,0.03197,15,0.03198,76,0.032,10,0.03201,15,0.03203,10,0.03204,76,0.03205,10,0.03206,15
