spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096313259,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03205,70,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03194,11,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.0322,70,0.03221,15,0.03222,91,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096313559,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03205,70,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03194,11,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03223,70,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096313859,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03205,70,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03194,11,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03223,70,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096314160,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03205,70,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03194,11,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,85,0.03222,91,0.03224,14,0.03225,89,0.03227,14
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096314460,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03207,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03194,1,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03224,14,0.03225,89,0.03227,14
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096314760,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03207,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03223,70,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096315060,,,,0.00144900,162813.00000000,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,795760.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,83364.00000000,0.00145400,895910.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.00146200,200405.00000000,0.03209,14,0.03208,90,0.03206,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,15,0.03219,89,0.03221,15,0.03222,91,0.03223,70,0.03224,14,0.03225,89
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096315360,,,,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,808913.00000000,0.00144400,3479625.00000000,0.00144300,603147.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00143900,721759.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,503556.00000000,0.00145400,478465.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145800,192413.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.03209,14,0.03208,90,0.03206,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,85,0.03219,89,0.03221,15,0.03222,91,0.03224,14,0.03225,89,0.03227,14
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096315660,,,,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,1148556.00000000,0.00144400,3082808.00000000,0.00144300,603147.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00143900,721759.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,503556.00000000,0.00145400,478465.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145800,192413.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.03209,14,0.03208,90,0.03206,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,85,0.03219,89,0.03221,15,0.03222,91,0.03224,14,0.03225,89,0.03227,14
binance,gate,FUNUSDT,0.00145100,0.03209,2111.5782,1774096315961,,,,0.00144800,601899.00000000,0.00144700,351865.00000000,0.00144600,1140393.00000000,0.00144500,1148556.00000000,0.00144400,3082808.00000000,0.00144300,603147.00000000,0.00144200,588431.00000000,0.00144100,273189.00000000,0.00144000,606265.00000000,0.00143900,721759.00000000,0.00145100,73481.00000000,0.00145200,254000.00000000,0.00145300,503556.00000000,0.00145400,478465.00000000,0.00145500,595439.00000000,0.00145600,837257.00000000,0.00145700,30409.00000000,0.00145800,192413.00000000,0.00145900,719932.00000000,0.00146000,759715.00000000,0.03209,14,0.03208,90,0.03206,55,0.03205,15,0.03204,90,0.03202,15,0.03201,75,0.032,14,0.03198,90,0.03193,10,0.03215,14,0.03216,75,0.03217,14,0.03218,85,0.03219,89,0.03221,15,0.03222,91,0.03224,14,0.03225,89,0.03227,14
