spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.005627,0.006067,7.8194,1774096320000,-0.00030219,,1774108800000,0.005625,14828,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,31600,0.005618,39700,0.005617,31600,0.005616,31600,0.005627,368244,0.005629,11600,0.00563,11600,0.005631,26241,0.005632,26241,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.005638,250034,0.006067,20605,0.006066,4685,0.006065,25441,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,26945,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005627,0.006067,7.8194,1774096320465,-0.00030219,,1774108800000,0.005625,14828,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,31600,0.005618,39700,0.005617,31600,0.005616,31600,0.005627,368244,0.005629,11600,0.00563,23912,0.005631,26241,0.005632,26241,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.005638,250034,0.006067,19307,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,26945,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096320772,-0.00030219,,1774108800000,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,23478,0.005627,368244,0.005629,11600,0.00563,23912,0.005631,26241,0.005632,11600,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,26945,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096321083,-0.00030219,,1774108800000,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,26945,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096321389,-0.00030219,,1774108800000,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,40207,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096321689,-0.00030219,,1774108800000,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,40207,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096321998,-0.00030219,,1774108800000,0.005624,20051,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096322315,-0.00030219,,1774108800000,0.005624,8451,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,18009,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,22109,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096322626,-0.00030219,,1774108800000,0.005624,8451,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,9829,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,13897,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,3459,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096322939,-0.00030219,,1774108800000,0.005624,8451,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,1649,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,13897,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,5585,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096323250,-0.00030219,,1774108800000,0.005624,8451,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,1649,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,13897,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,5585,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
gate,bybit,VANRYUSDT,0.005626,0.006067,7.8386,1774096323564,-0.00030219,,1774108800000,0.005624,8451,0.005623,55962,0.005622,19357,0.005621,40065,0.00562,39316,0.005619,39508,0.005618,39700,0.005617,31600,0.005616,31600,0.005615,31600,0.005626,11600,0.005627,368244,0.005629,11600,0.00563,23482,0.005631,26241,0.005632,19660,0.005633,19551,0.005635,11600,0.005636,249726,0.005637,32502,0.006067,1649,0.006066,2559,0.006065,23315,0.006064,31470,0.006063,18803,0.006062,27997,0.006061,22976,0.006060,13897,0.006059,29865,0.006058,69460,0.006068,13526,0.006069,5585,0.006070,70933,0.006071,14587,0.006072,34463,0.006073,66756,0.006074,100803,0.006075,26412,0.006076,19855,0.006077,42998
